# Wavelength (um) Flux (erg/s/cm)
2.28990153423e+00 7.10011407441e+04
2.28989891241e+00 7.10010683217e+04
2.28989629060e+00 7.10009958991e+04
2.28989366879e+00 7.10009234763e+04
2.28989104698e+00 7.10008510533e+04
2.28988842519e+00 7.10007786302e+04
2.28988580339e+00 7.10007062069e+04
2.28988318161e+00 7.10006337834e+04
2.28988055983e+00 7.10005613597e+04
2.28987793806e+00 7.10004889359e+04
2.28987531629e+00 7.10004165119e+04
2.28987269453e+00 7.10003440877e+04
2.28987007277e+00 7.10002716633e+04
2.28986745102e+00 7.10001992388e+04
2.28986482928e+00 7.10001268141e+04
2.28986220754e+00 7.10000543892e+04
2.28985958581e+00 7.09999819641e+04
2.28985696408e+00 7.09999095389e+04
2.28985434237e+00 7.09998371135e+04
2.28985172065e+00 7.09997646879e+04
2.28984909894e+00 7.09996922622e+04
2.28984647724e+00 7.09996198363e+04
2.28984385555e+00 7.09995474102e+04
2.28984123386e+00 7.09994749839e+04
2.28983861217e+00 7.09994025575e+04
2.28983599050e+00 7.09993301308e+04
2.28983336883e+00 7.09992577040e+04
2.28983074716e+00 7.09991852771e+04
2.28982812550e+00 7.09991128499e+04
2.28982550385e+00 7.09990404226e+04
2.28982288220e+00 7.09989679951e+04
2.28982026056e+00 7.09988955675e+04
2.28981763892e+00 7.09988231396e+04
2.28981501729e+00 7.09987507116e+04
2.28981239567e+00 7.09986782834e+04
2.28980977405e+00 7.09986058551e+04
2.28980715244e+00 7.09985334265e+04
2.28980453084e+00 7.09984609978e+04
2.28980190924e+00 7.09983885690e+04
2.28979928764e+00 7.09983161399e+04
2.28979666606e+00 7.09982437107e+04
2.28979404447e+00 7.09981712813e+04
2.28979142290e+00 7.09980988517e+04
2.28978880133e+00 7.09980264219e+04
2.28978617977e+00 7.09979539920e+04
2.28978355821e+00 7.09978815619e+04
2.28978093666e+00 7.09978091316e+04
2.28977831511e+00 7.09977367012e+04
2.28977569357e+00 7.09976642706e+04
2.28977307204e+00 7.09975918398e+04
2.28977045051e+00 7.09975194088e+04
2.28976782899e+00 7.09974469777e+04
2.28976520748e+00 7.09973745464e+04
2.28976258597e+00 7.09973021149e+04
2.28975996446e+00 7.09972296832e+04
2.28975734297e+00 7.09971572514e+04
2.28975472147e+00 7.09970848194e+04
2.28975209999e+00 7.09970123872e+04
2.28974947851e+00 7.09969399548e+04
2.28974685704e+00 7.09968675223e+04
2.28974423557e+00 7.09967950896e+04
2.28974161411e+00 7.09967226567e+04
2.28973899265e+00 7.09966502236e+04
2.28973637120e+00 7.09965777904e+04
2.28973374976e+00 7.09965053570e+04
2.28973112832e+00 7.09964329234e+04
2.28972850689e+00 7.09963604897e+04
2.28972588547e+00 7.09962880558e+04
2.28972326405e+00 7.09962156217e+04
2.28972064263e+00 7.09961431874e+04
2.28971802123e+00 7.09960707529e+04
2.28971539982e+00 7.09959983183e+04
2.28971277843e+00 7.09959258835e+04
2.28971015704e+00 7.09958534486e+04
2.28970753566e+00 7.09957810134e+04
2.28970491428e+00 7.09957085781e+04
2.28970229291e+00 7.09956361426e+04
2.28969967154e+00 7.09955637070e+04
2.28969705018e+00 7.09954912711e+04
2.28969442883e+00 7.09954188351e+04
2.28969180748e+00 7.09953463989e+04
2.28968918614e+00 7.09952739626e+04
2.28968656481e+00 7.09952015260e+04
2.28968394348e+00 7.09951290893e+04
2.28968132215e+00 7.09950566524e+04
2.28967870084e+00 7.09949842154e+04
2.28967607953e+00 7.09949117782e+04
2.28967345822e+00 7.09948393408e+04
2.28967083692e+00 7.09947669032e+04
2.28966821563e+00 7.09946944654e+04
2.28966559434e+00 7.09946220275e+04
2.28966297306e+00 7.09945495894e+04
2.28966035178e+00 7.09944771511e+04
2.28965773051e+00 7.09944047127e+04
2.28965510925e+00 7.09943322741e+04
2.28965248799e+00 7.09942598353e+04
2.28964986674e+00 7.09941873963e+04
2.28964724550e+00 7.09941149572e+04
2.28964462426e+00 7.09940425179e+04
2.28964200302e+00 7.09939700784e+04
2.28963938180e+00 7.09938976387e+04
2.28963676058e+00 7.09938251989e+04
2.28963413936e+00 7.09937527589e+04
2.28963151815e+00 7.09936803187e+04
2.28962889695e+00 7.09936078783e+04
2.28962627575e+00 7.09935354378e+04
2.28962365456e+00 7.09934629971e+04
2.28962103337e+00 7.09933905562e+04
2.28961841220e+00 7.09933181152e+04
2.28961579102e+00 7.09932456739e+04
2.28961316985e+00 7.09931732325e+04
2.28961054869e+00 7.09931007910e+04
2.28960792754e+00 7.09930283492e+04
2.28960530639e+00 7.09929559073e+04
2.28960268525e+00 7.09928834652e+04
2.28960006411e+00 7.09928110229e+04
2.28959744298e+00 7.09927385805e+04
2.28959482185e+00 7.09926661379e+04
2.28959220073e+00 7.09925936951e+04
2.28958957962e+00 7.09925212521e+04
2.28958695851e+00 7.09924488090e+04
2.28958433741e+00 7.09923763657e+04
2.28958171632e+00 7.09923039222e+04
2.28957909523e+00 7.09922314785e+04
2.28957647414e+00 7.09921590347e+04
2.28957385307e+00 7.09920865907e+04
2.28957123200e+00 7.09920141465e+04
2.28956861093e+00 7.09919417021e+04
2.28956598987e+00 7.09918692576e+04
2.28956336882e+00 7.09917968129e+04
2.28956074777e+00 7.09917243680e+04
2.28955812673e+00 7.09916519230e+04
2.28955550569e+00 7.09915794778e+04
2.28955288466e+00 7.09915070324e+04
2.28955026364e+00 7.09914345868e+04
2.28954764262e+00 7.09913621410e+04
2.28954502161e+00 7.09912896951e+04
2.28954240061e+00 7.09912172490e+04
