#wvl [um]      Flux [erg/s/cm]
2.290950745    41724.7176        
2.29094812     41724.6514        
2.290945496    41724.5852        
2.290942872    41724.5189        
2.290940248    41724.4527        
2.290937623    41724.3865        
2.290934999    41724.3203        
2.290932375    41724.2541        
2.290929751    41724.1879        
2.290927127    41724.1217        
2.290924503    41724.0555        
2.290921878    41723.9893        
2.290919254    41723.9231        
2.29091663     41723.8569        
2.290914006    41723.7906        
2.290911382    41723.7244        
2.290908758    41723.6582        
2.290906134    41723.592         
2.290903509    41723.5258        
2.290900885    41723.4596        
2.290898261    41723.3934        
2.290895637    41723.3272        
2.290893013    41723.2608        
2.290890389    41723.1946        
2.290887765    41723.1284        
2.290885141    41723.0622        
2.290882517    41722.996         
2.290879893    41722.9297        
2.290877269    41722.8635        
2.290874644    41722.7973        
2.29087202     41722.7311        
2.290869396    41722.6649        
2.290866772    41722.5987        
2.290864148    41722.5324        
2.290861524    41722.4662        
2.2908589      41722.4           
2.290856276    41722.3338        
2.290853652    41722.2675        
2.290851028    41722.2013        
2.290848404    41722.1351        
2.29084578     41722.0689        
2.290843156    41722.0027        
2.290840532    41721.9364        
2.290837908    41721.8702        
2.290835284    41721.804         
2.29083266     41721.7378        
2.290830036    41721.6715        
2.290827412    41721.6053        
2.290824789    41721.5391        
2.290822165    41721.4729        
2.290819541    41721.4066        
2.290816917    41721.3404        
2.290814293    41721.2742        
2.290811669    41721.2079        
2.290809045    41721.1417        
2.290806421    41721.0755        
2.290803797    41721.0093        
2.290801173    41720.943         
2.290798549    41720.8768        
2.290795926    41720.8106        
2.290793302    41720.7443        
2.290790678    41720.6781        
2.290788054    41720.6119        
2.29078543     41720.5456        
2.290782806    41720.4794        
2.290780182    41720.4132        
2.290777559    41720.3469        
2.290774935    41720.2807        
2.290772311    41720.2145        
2.290769687    41720.1482        
2.290767063    41720.082         
2.29076444     41720.0157        
2.290761816    41719.9495        
2.290759192    41719.8833        
2.290756568    41719.817         
2.290753944    41719.7508        
2.290751321    41719.6845        
2.290748697    41719.6183        
2.290746073    41719.5521        
2.290743449    41719.4858        
2.290740826    41719.4196        
2.290738202    41719.3533        
2.290735578    41719.2871        
2.290732954    41719.2209        
2.290730331    41719.1546        
2.290727707    41719.0884        
2.290725083    41719.0221        
2.29072246     41718.9559        
2.290719836    41718.8896        
2.290717212    41718.8234        
2.290714588    41718.7571        
2.290711965    41718.6909        
2.290709341    41718.6246        
