#wvl [um]      Flux [erg/s/cm]
2.290950745    41724.6584        
2.29094812     41724.592         
2.290945496    41724.5257        
2.290942872    41724.4593        
2.290940248    41724.393         
2.290937623    41724.3266        
2.290934999    41724.2603        
2.290932375    41724.1939        
2.290929751    41724.1275        
2.290927127    41724.0612        
2.290924503    41723.9948        
2.290921878    41723.9285        
2.290919254    41723.8621        
2.29091663     41723.7957        
2.290914006    41723.7294        
2.290911382    41723.663         
2.290908758    41723.5967        
2.290906134    41723.5303        
2.290903509    41723.4639        
2.290900885    41723.3976        
2.290898261    41723.3312        
2.290895637    41723.2648        
2.290893013    41723.1982        
2.290890389    41723.1318        
2.290887765    41723.0654        
2.290885141    41722.999         
2.290882517    41722.9327        
2.290879893    41722.8663        
2.290877269    41722.7999        
2.290874644    41722.7335        
2.29087202     41722.6672        
2.290869396    41722.6008        
2.290866772    41722.5344        
2.290864148    41722.468         
2.290861524    41722.4016        
2.2908589      41722.3353        
2.290856276    41722.2689        
2.290853652    41722.2025        
2.290851028    41722.1361        
2.290848404    41722.0697        
2.29084578     41722.0033        
2.290843156    41721.9369        
2.290840532    41721.8705        
2.290837908    41721.8042        
2.290835284    41721.7378        
2.29083266     41721.6714        
2.290830036    41721.605         
2.290827412    41721.5386        
2.290824789    41721.4722        
2.290822165    41721.4058        
2.290819541    41721.3394        
2.290816917    41721.273         
2.290814293    41721.2066        
2.290811669    41721.1402        
2.290809045    41721.0738        
2.290806421    41721.0074        
2.290803797    41720.941         
2.290801173    41720.8746        
2.290798549    41720.8081        
2.290795926    41720.7417        
2.290793302    41720.6753        
2.290790678    41720.6089        
2.290788054    41720.5425        
2.29078543     41720.4761        
2.290782806    41720.4097        
2.290780182    41720.3433        
2.290777559    41720.2768        
2.290774935    41720.2104        
2.290772311    41720.144         
2.290769687    41720.0776        
2.290767063    41720.0112        
2.29076444     41719.9447        
2.290761816    41719.8783        
2.290759192    41719.8119        
2.290756568    41719.7455        
2.290753944    41719.679         
2.290751321    41719.6126        
2.290748697    41719.5462        
2.290746073    41719.4797        
2.290743449    41719.4133        
2.290740826    41719.3469        
2.290738202    41719.2804        
2.290735578    41719.214         
2.290732954    41719.1476        
2.290730331    41719.0811        
2.290727707    41719.0147        
2.290725083    41718.9482        
2.29072246     41718.8818        
2.290719836    41718.8153        
2.290717212    41718.7489        
2.290714588    41718.6825        
2.290711965    41718.616         
2.290709341    41718.5496        
2.290706717    41718.4831        
2.290704094    41718.4167        
2.29070147     41718.3502        
2.290698846    41718.2837        
2.290696223    41718.2173        
2.290693599    41718.1508        
2.290690975    41718.0844        
2.290688352    41718.0179        
2.290685728    41717.9514        
2.290683105    41717.885         
2.290680481    41717.8185        
2.290677857    41717.7521        
2.290675234    41717.6856        
2.29067261     41717.6191        
2.290669987    41717.5526        
2.290667363    41717.4862        
2.290664739    41717.4197        
2.290662116    41717.3532        
2.290659492    41717.2867        
2.290656869    41717.2203        
2.290654245    41717.1538        
2.290651622    41717.0873        
2.290648998    41717.0208        
2.290646375    41716.9543        
2.290643751    41716.8879        
2.290641128    41716.8214        
2.290638504    41716.7549        
2.290635881    41716.6884        
2.290633257    41716.6219        
2.290630634    41716.5554        
2.29062801     41716.4889        
2.290625387    41716.4224        
2.290622763    41716.3559        
2.29062014     41716.2894        
2.290617516    41716.2229        
2.290614893    41716.1564        
2.290612269    41716.0899        
2.290609646    41716.0234        
2.290607022    41715.9569        
2.290604399    41715.8904        
2.290601775    41715.8239        
2.290599152    41715.7574        
2.290596529    41715.6909        
2.290593905    41715.6243        
2.290591282    41715.5578        
2.290588658    41715.4913        
2.290586035    41715.4248        
2.290583412    41715.3583        
2.290580788    41715.2917        
2.290578165    41715.2252        
2.290575541    41715.1587        
2.290572918    41715.0922        
2.290570295    41715.0256        
2.290567671    41714.9591        
2.290565048    41714.8926        
2.290562425    41714.826         
2.290559801    41714.7595        
2.290557178    41714.6929        
2.290554555    41714.6264        
2.290551931    41714.5599        
2.290549308    41714.4933        
2.290546685    41714.4268        
2.290544061    41714.3602        
2.290541438    41714.2937        
2.290538815    41714.2271        
2.290536192    41714.1606        
2.290533568    41714.094         
2.290530945    41714.0274        
2.290528322    41713.9609        
2.290525699    41713.8943        
2.290523075    41713.8278        
2.290520452    41713.7612        
2.290517829    41713.6946        
2.290515206    41713.6281        
2.290512582    41713.5615        
2.290509959    41713.4949        
2.290507336    41713.4283        
2.290504713    41713.3618        
2.29050209     41713.2952        
2.290499466    41713.2286        
2.290496843    41713.162         
2.29049422     41713.0954        
2.290491597    41713.0289        
2.290488974    41712.9623        
2.29048635     41712.8957        
2.290483727    41712.8291        
2.290481104    41712.7625        
2.290478481    41712.6959        
2.290475858    41712.6293        
2.290473235    41712.5627        
2.290470612    41712.4961        
2.290467988    41712.4295        
2.290465365    41712.3629        
2.290462742    41712.2956        
2.290460119    41712.229         
2.290457496    41712.1624        
2.290454873    41712.0958        
2.29045225     41712.0292        
2.290449627    41711.9625        
2.290447004    41711.8959        
2.290444381    41711.8293        
2.290441758    41711.7627        
2.290439134    41711.696         
2.290436511    41711.6294        
2.290433888    41711.5628        
2.290431265    41711.4961        
2.290428642    41711.4295        
2.290426019    41711.3628        
2.290423396    41711.2962        
2.290420773    41711.2295        
2.29041815     41711.1629        
2.290415527    41711.0962        
2.290412904    41711.0296        
2.290410281    41710.9629        
2.290407658    41710.8963        
2.290405035    41710.8296        
2.290402412    41710.7629        
2.290399789    41710.6963        
2.290397166    41710.6296        
2.290394543    41710.5629        
2.29039192     41710.4962        
2.290389297    41710.4296        
2.290386675    41710.3629        
2.290384052    41710.2962        
2.290381429    41710.2295        
2.290378806    41710.1628        
2.290376183    41710.0961        
2.29037356     41710.0294        
2.290370937    41709.9627        
2.290368314    41709.896         
2.290365691    41709.8293        
2.290363068    41709.7626        
2.290360445    41709.6959        
2.290357823    41709.6292        
2.2903552      41709.5625        
2.290352577    41709.4958        
2.290349954    41709.4291        
2.290347331    41709.3623        
2.290344708    41709.2956        
