#wvl [um]      Flux [erg/s/cm]
2.290950745    41724.6781        
2.29094812     41724.6118        
2.290945496    41724.5455        
2.290942872    41724.4792        
2.290940248    41724.4129        
2.290937623    41724.3466        
2.290934999    41724.2803        
2.290932375    41724.214         
2.290929751    41724.1477        
2.290927127    41724.0814        
2.290924503    41724.015         
2.290921878    41723.9487        
2.290919254    41723.8824        
2.29091663     41723.8161        
2.290914006    41723.7498        
2.290911382    41723.6835        
2.290908758    41723.6172        
2.290906134    41723.5509        
2.290903509    41723.4845        
2.290900885    41723.4182        
2.290898261    41723.3519        
2.290895637    41723.2856        
2.290893013    41723.2191        
2.290890389    41723.1527        
2.290887765    41723.0864        
2.290885141    41723.0201        
2.290882517    41722.9538        
2.290879893    41722.8874        
2.290877269    41722.8211        
2.290874644    41722.7548        
2.29087202     41722.6885        
2.290869396    41722.6221        
2.290866772    41722.5558        
2.290864148    41722.4895        
2.290861524    41722.4232        
2.2908589      41722.3568        
2.290856276    41722.2905        
2.290853652    41722.2242        
2.290851028    41722.1578        
2.290848404    41722.0915        
2.29084578     41722.0252        
2.290843156    41721.9588        
2.290840532    41721.8925        
2.290837908    41721.8262        
2.290835284    41721.7598        
2.29083266     41721.6935        
2.290830036    41721.6272        
2.290827412    41721.5608        
2.290824789    41721.4945        
2.290822165    41721.4281        
2.290819541    41721.3618        
2.290816917    41721.2955        
2.290814293    41721.2291        
2.290811669    41721.1628        
2.290809045    41721.0964        
2.290806421    41721.0301        
2.290803797    41720.9637        
2.290801173    41720.8974        
2.290798549    41720.831         
2.290795926    41720.7647        
2.290793302    41720.6983        
2.290790678    41720.632         
2.290788054    41720.5656        
2.29078543     41720.4993        
2.290782806    41720.4329        
2.290780182    41720.3666        
2.290777559    41720.3002        
2.290774935    41720.2338        
2.290772311    41720.1675        
2.290769687    41720.1011        
2.290767063    41720.0348        
2.29076444     41719.9684        
2.290761816    41719.902         
2.290759192    41719.8357        
2.290756568    41719.7693        
2.290753944    41719.7029        
2.290751321    41719.6366        
2.290748697    41719.5702        
2.290746073    41719.5038        
2.290743449    41719.4375        
2.290740826    41719.3711        
2.290738202    41719.3047        
2.290735578    41719.2384        
2.290732954    41719.172         
2.290730331    41719.1056        
2.290727707    41719.0392        
2.290725083    41718.9729        
2.29072246     41718.9065        
2.290719836    41718.8401        
2.290717212    41718.7737        
2.290714588    41718.7073        
2.290711965    41718.641         
2.290709341    41718.5746        
2.290706717    41718.5082        
2.290704094    41718.4418        
2.29070147     41718.3754        
2.290698846    41718.309         
2.290696223    41718.2426        
2.290693599    41718.1763        
2.290690975    41718.1099        
2.290688352    41718.0435        
2.290685728    41717.9771        
2.290683105    41717.9107        
2.290680481    41717.8443        
2.290677857    41717.7779        
2.290675234    41717.7115        
2.29067261     41717.6451        
2.290669987    41717.5787        
2.290667363    41717.5123        
2.290664739    41717.4459        
2.290662116    41717.3795        
2.290659492    41717.3131        
2.290656869    41717.2467        
2.290654245    41717.1803        
2.290651622    41717.1139        
2.290648998    41717.0475        
2.290646375    41716.9811        
2.290643751    41716.9146        
2.290641128    41716.8482        
2.290638504    41716.7818        
2.290635881    41716.7154        
2.290633257    41716.649         
2.290630634    41716.5826        
2.29062801     41716.5161        
2.290625387    41716.4497        
2.290622763    41716.3833        
2.29062014     41716.3169        
2.290617516    41716.2505        
2.290614893    41716.184         
2.290612269    41716.1176        
2.290609646    41716.0512        
2.290607022    41715.9848        
2.290604399    41715.9183        
2.290601775    41715.8519        
2.290599152    41715.7855        
2.290596529    41715.719         
2.290593905    41715.6526        
2.290591282    41715.5861        
2.290588658    41715.5197        
2.290586035    41715.4533        
2.290583412    41715.3868        
2.290580788    41715.3204        
2.290578165    41715.2539        
2.290575541    41715.1875        
2.290572918    41715.1211        
2.290570295    41715.0546        
2.290567671    41714.9882        
2.290565048    41714.9217        
2.290562425    41714.8553        
2.290559801    41714.7888        
2.290557178    41714.7223        
2.290554555    41714.6559        
2.290551931    41714.5894        
2.290549308    41714.523         
2.290546685    41714.4565        
2.290544061    41714.39          
2.290541438    41714.3236        
2.290538815    41714.2571        
2.290536192    41714.1907        
2.290533568    41714.1242        
2.290530945    41714.0577        
2.290528322    41713.9912        
2.290525699    41713.9248        
2.290523075    41713.8583        
2.290520452    41713.7918        
2.290517829    41713.7253        
2.290515206    41713.6589        
2.290512582    41713.5924        
2.290509959    41713.5259        
2.290507336    41713.4594        
2.290504713    41713.3929        
2.29050209     41713.3264        
2.290499466    41713.26          
2.290496843    41713.1935        
2.29049422     41713.127         
2.290491597    41713.0605        
2.290488974    41712.994         
2.29048635     41712.9275        
2.290483727    41712.861         
2.290481104    41712.7945        
2.290478481    41712.728         
2.290475858    41712.6615        
2.290473235    41712.595         
2.290470612    41712.5285        
2.290467988    41712.462         
2.290465365    41712.3955        
2.290462742    41712.3285        
2.290460119    41712.2619        
2.290457496    41712.1954        
2.290454873    41712.1289        
2.29045225     41712.0624        
2.290449627    41711.9959        
2.290447004    41711.9293        
2.290444381    41711.8628        
2.290441758    41711.7963        
2.290439134    41711.7297        
2.290436511    41711.6632        
2.290433888    41711.5967        
2.290431265    41711.5301        
2.290428642    41711.4636        
2.290426019    41711.3971        
2.290423396    41711.3305        
2.290420773    41711.264         
2.29041815     41711.1974        
2.290415527    41711.1309        
2.290412904    41711.0643        
2.290410281    41710.9978        
2.290407658    41710.9312        
2.290405035    41710.8647        
2.290402412    41710.7981        
2.290399789    41710.7316        
2.290397166    41710.665         
2.290394543    41710.5984        
2.29039192     41710.5319        
2.290389297    41710.4653        
2.290386675    41710.3987        
2.290384052    41710.3322        
2.290381429    41710.2656        
2.290378806    41710.199         
2.290376183    41710.1324        
2.29037356     41710.0659        
2.290370937    41709.9993        
2.290368314    41709.9327        
2.290365691    41709.8661        
2.290363068    41709.7995        
2.290360445    41709.7329        
2.290357823    41709.6663        
2.2903552      41709.5998        
2.290352577    41709.5332        
2.290349954    41709.4666        
2.290347331    41709.4           
2.290344708    41709.3334        
2.290342085    41709.2667        
2.290339463    41709.2001        
2.29033684     41709.1335        
2.290334217    41709.0669        
2.290331594    41709.0003        
2.290328971    41708.9337        
2.290326349    41708.8671        
2.290323726    41708.8004        
2.290321103    41708.7338        
2.29031848     41708.6672        
2.290315857    41708.6006        
2.290313235    41708.5339        
2.290310612    41708.4673        
2.290307989    41708.4007        
2.290305366    41708.334         
2.290302744    41708.2674        
2.290300121    41708.2007        
2.290297498    41708.1341        
2.290294875    41708.0674        
2.290292253    41708.0008        
2.29028963     41707.9341        
2.290287007    41707.8675        
2.290284385    41707.8008        
2.290281762    41707.7342        
2.290279139    41707.6675        
2.290276517    41707.6008        
2.290273894    41707.5341        
2.290271271    41707.4675        
2.290268649    41707.4008        
2.290266026    41707.3341        
2.290263403    41707.2674        
2.290260781    41707.2008        
2.290258158    41707.1341        
2.290255535    41707.0674        
2.290252913    41707.0007        
2.29025029     41706.934         
2.290247667    41706.8673        
2.290245045    41706.8006        
2.290242422    41706.7339        
2.2902398      41706.6672        
2.290237177    41706.6005        
2.290234554    41706.5338        
2.290231932    41706.4671        
2.290229309    41706.4003        
2.290226687    41706.3336        
2.290224064    41706.2669        
2.290221442    41706.2002        
2.290218819    41706.1334        
2.290216196    41706.0667        
2.290213574    41706             
2.290210951    41705.9332        
2.290208329    41705.8665        
2.290205706    41705.7997        
2.290203084    41705.733         
2.290200461    41705.6662        
2.290197839    41705.5995        
2.290195216    41705.5327        
2.290192594    41705.466         
2.290189971    41705.3992        
2.290187349    41705.3324        
2.290184726    41705.2657        
2.290182104    41705.1989        
2.290179481    41705.1321        
2.290176859    41705.0653        
2.290174236    41704.9985        
2.290171614    41704.9317        
2.290168992    41704.865         
2.290166369    41704.7982        
2.290163747    41704.7314        
2.290161124    41704.6646        
2.290158502    41704.5978        
2.290155879    41704.5309        
2.290153257    41704.4641        
2.290150635    41704.3973        
2.290148012    41704.3305        
2.29014539     41704.2637        
2.290142768    41704.1966        
2.290140145    41704.1297        
2.290137523    41704.0629        
2.2901349      41703.9961        
2.290132278    41703.9292        
2.290129656    41703.8624        
2.290127033    41703.7955        
2.290124411    41703.7287        
2.290121789    41703.6618        
2.290119166    41703.5949        
2.290116544    41703.5281        
2.290113922    41703.4612        
2.290111299    41703.3943        
2.290108677    41703.3274        
2.290106055    41703.2605        
2.290103433    41703.1937        
2.29010081     41703.1268        
2.290098188    41703.0599        
2.290095566    41702.993         
2.290092943    41702.9261        
2.290090321    41702.8591        
2.290087699    41702.7922        
2.290085077    41702.7253        
2.290082454    41702.6584        
2.290079832    41702.5915        
2.29007721     41702.5245        
2.290074588    41702.4576        
2.290071966    41702.3907        
2.290069343    41702.3237        
2.290066721    41702.2568        
2.290064099    41702.1898        
2.290061477    41702.1228        
2.290058855    41702.0559        
2.290056232    41701.9889        
2.29005361     41701.9219        
2.290050988    41701.855         
2.290048366    41701.788         
2.290045744    41701.721         
2.290043122    41701.654         
2.290040499    41701.587         
2.290037877    41701.52          
2.290035255    41701.453         
2.290032633    41701.386         
2.290030011    41701.319         
2.290027389    41701.2519        
2.290024767    41701.1849        
2.290022145    41701.1179        
2.290019522    41701.0508        
2.2900169      41700.9838        
2.290014278    41700.9167        
2.290011656    41700.8497        
2.290009034    41700.7826        
2.290006412    41700.7156        
2.29000379     41700.6485        
2.290001168    41700.5814        
2.289998546    41700.5143        
2.289995924    41700.4472        
2.289993302    41700.3801        
2.28999068     41700.313         
2.289988058    41700.2459        
2.289985436    41700.1788        
2.289982814    41700.1117        
2.289980192    41700.0446        
2.28997757     41699.9775        
2.289974948    41699.9103        
2.289972326    41699.8432        
2.289969704    41699.776         
2.289967082    41699.7089        
2.28996446     41699.6417        
2.289961838    41699.5746        
2.289959216    41699.5074        
2.289956594    41699.4402        
2.289953972    41699.373         
2.28995135     41699.3058        
2.289948728    41699.2386        
2.289946106    41699.1714        
2.289943484    41699.1042        
2.289940862    41699.037         
2.28993824     41698.9698        
2.289935618    41698.9025        
2.289932997    41698.8353        
2.289930375    41698.768         
2.289927753    41698.7008        
2.289925131    41698.6335        
2.289922509    41698.5663        
2.289919887    41698.499         
2.289917265    41698.4317        
2.289914643    41698.3644        
2.289912022    41698.2971        
2.2899094      41698.2298        
2.289906778    41698.1625        
2.289904156    41698.0942        
2.289901534    41698.0269        
2.289898912    41697.9595        
2.289896291    41697.8922        
2.289893669    41697.8248        
2.289891047    41697.7575        
2.289888425    41697.6901        
2.289885803    41697.6227        
2.289883182    41697.5553        
2.28988056     41697.4879        
2.289877938    41697.4205        
2.289875316    41697.3531        
2.289872695    41697.2857        
2.289870073    41697.2182        
2.289867451    41697.1508        
2.289864829    41697.0833        
2.289862208    41697.0159        
2.289859586    41696.9484        
2.289856964    41696.8809        
2.289854342    41696.8134        
2.289851721    41696.7459        
2.289849099    41696.6784        
2.289846477    41696.6109        
2.289843856    41696.5434        
2.289841234    41696.4759        
2.289838612    41696.4083        
2.28983599     41696.3408        
2.289833369    41696.2732        
2.289830747    41696.2056        
2.289828126    41696.1381        
2.289825504    41696.0705        
2.289822882    41696.0029        
2.289820261    41695.9352        
2.289817639    41695.8676        
2.289815017    41695.8           
2.289812396    41695.7323        
2.289809774    41695.6647        
2.289807152    41695.597         
2.289804531    41695.5293        
2.289801909    41695.4616        
2.289799288    41695.3939        
2.289796666    41695.3262        
2.289794044    41695.2585        
2.289791423    41695.1908        
2.289788801    41695.123         
2.28978618     41695.0553        
2.289783558    41694.9875        
2.289780937    41694.9197        
2.289778315    41694.8519        
2.289775694    41694.7841        
2.289773072    41694.7163        
2.289770451    41694.6485        
2.289767829    41694.5806        
2.289765207    41694.5127        
2.289762586    41694.4449        
2.289759964    41694.377         
2.289757343    41694.3091        
2.289754721    41694.2412        
2.2897521      41694.1733        
2.289749479    41694.1053        
2.289746857    41694.0374        
2.289744236    41693.9694        
2.289741614    41693.9014        
2.289738993    41693.8334        
2.289736371    41693.7654        
2.28973375     41693.6974        
2.289731128    41693.6294        
2.289728507    41693.5613        
2.289725885    41693.4923        
2.289723264    41693.4242        
2.289720643    41693.3561        
2.289718021    41693.2879        
2.2897154      41693.2198        
2.289712778    41693.1516        
2.289710157    41693.0835        
2.289707536    41693.0153        
2.289704914    41692.9471        
2.289702293    41692.8788        
2.289699672    41692.8106        
2.28969705     41692.7423        
2.289694429    41692.6741        
2.289691807    41692.6058        
2.289689186    41692.5375        
2.289686565    41692.4691        
2.289683943    41692.4008        
2.289681322    41692.3324        
2.289678701    41692.264         
2.28967608     41692.1956        
2.289673458    41692.1272        
2.289670837    41692.0588        
2.289668216    41691.9903        
2.289665594    41691.9218        
2.289662973    41691.8533        
2.289660352    41691.7848        
2.289657731    41691.7162        
2.289655109    41691.6477        
2.289652488    41691.5791        
2.289649867    41691.5105        
2.289647245    41691.4418        
2.289644624    41691.3732        
2.289642003    41691.3045        
2.289639382    41691.2358        
2.289636761    41691.1671        
2.289634139    41691.0983        
2.289631518    41691.0296        
2.289628897    41690.9608        
2.289626276    41690.892         
2.289623655    41690.8231        
2.289621033    41690.7543        
2.289618412    41690.6854        
2.289615791    41690.6165        
2.28961317     41690.5475        
