#wvl [um]      Flux [erg/s/cm]
2.290950745    41724.6682        
2.29094812     41724.6019        
2.290945496    41724.5356        
2.290942872    41724.4693        
2.290940248    41724.4029        
2.290937623    41724.3366        
2.290934999    41724.2703        
2.290932375    41724.2039        
2.290929751    41724.1376        
2.290927127    41724.0713        
2.290924503    41724.0049        
2.290921878    41723.9386        
2.290919254    41723.8723        
2.29091663     41723.8059        
2.290914006    41723.7396        
2.290911382    41723.6733        
2.290908758    41723.6069        
2.290906134    41723.5406        
2.290903509    41723.4742        
2.290900885    41723.4079        
2.290898261    41723.3416        
2.290895637    41723.2752        
2.290893013    41723.2086        
2.290890389    41723.1423        
2.290887765    41723.0759        
2.290885141    41723.0096        
2.290882517    41722.9432        
2.290879893    41722.8769        
2.290877269    41722.8105        
2.290874644    41722.7442        
2.29087202     41722.6778        
2.290869396    41722.6115        
2.290866772    41722.5451        
2.290864148    41722.4788        
2.290861524    41722.4124        
2.2908589      41722.346         
2.290856276    41722.2797        
2.290853652    41722.2133        
2.290851028    41722.147         
2.290848404    41722.0806        
2.29084578     41722.0143        
2.290843156    41721.9479        
2.290840532    41721.8815        
2.290837908    41721.8152        
2.290835284    41721.7488        
2.29083266     41721.6824        
2.290830036    41721.6161        
2.290827412    41721.5497        
2.290824789    41721.4833        
2.290822165    41721.417         
2.290819541    41721.3506        
2.290816917    41721.2842        
2.290814293    41721.2178        
2.290811669    41721.1515        
2.290809045    41721.0851        
2.290806421    41721.0187        
2.290803797    41720.9523        
2.290801173    41720.886         
2.290798549    41720.8196        
2.290795926    41720.7532        
2.290793302    41720.6868        
2.290790678    41720.6204        
2.290788054    41720.5541        
2.29078543     41720.4877        
2.290782806    41720.4213        
2.290780182    41720.3549        
2.290777559    41720.2885        
2.290774935    41720.2221        
2.290772311    41720.1557        
2.290769687    41720.0894        
2.290767063    41720.023         
2.29076444     41719.9566        
2.290761816    41719.8902        
2.290759192    41719.8238        
2.290756568    41719.7574        
2.290753944    41719.691         
2.290751321    41719.6246        
2.290748697    41719.5582        
2.290746073    41719.4918        
2.290743449    41719.4254        
2.290740826    41719.359         
2.290738202    41719.2926        
2.290735578    41719.2262        
2.290732954    41719.1598        
2.290730331    41719.0934        
2.290727707    41719.027         
2.290725083    41718.9605        
2.29072246     41718.8941        
2.290719836    41718.8277        
2.290717212    41718.7613        
2.290714588    41718.6949        
