#wvl [um]      Flux [erg/s/cm]
2.290950745    41724.7077        
2.29094812     41724.6415        
2.290945496    41724.5752        
2.290942872    41724.509         
2.290940248    41724.4428        
2.290937623    41724.3765        
2.290934999    41724.3103        
2.290932375    41724.2441        
2.290929751    41724.1778        
2.290927127    41724.1116        
2.290924503    41724.0454        
2.290921878    41723.9791        
2.290919254    41723.9129        
2.29091663     41723.8467        
2.290914006    41723.7804        
2.290911382    41723.7142        
2.290908758    41723.648         
2.290906134    41723.5817        
2.290903509    41723.5155        
2.290900885    41723.4492        
2.290898261    41723.383         
2.290895637    41723.3168        
2.290893013    41723.2504        
2.290890389    41723.1841        
2.290887765    41723.1179        
2.290885141    41723.0517        
2.290882517    41722.9854        
2.290879893    41722.9192        
2.290877269    41722.8529        
2.290874644    41722.7867        
2.29087202     41722.7204        
2.290869396    41722.6542        
2.290866772    41722.5879        
2.290864148    41722.5217        
2.290861524    41722.4554        
2.2908589      41722.3892        
2.290856276    41722.323         
2.290853652    41722.2567        
2.290851028    41722.1905        
2.290848404    41722.1242        
2.29084578     41722.058         
2.290843156    41721.9917        
2.290840532    41721.9255        
2.290837908    41721.8592        
2.290835284    41721.7929        
2.29083266     41721.7267        
2.290830036    41721.6604        
2.290827412    41721.5942        
2.290824789    41721.5279        
2.290822165    41721.4617        
2.290819541    41721.3954        
2.290816917    41721.3292        
2.290814293    41721.2629        
2.290811669    41721.1966        
2.290809045    41721.1304        
2.290806421    41721.0641        
2.290803797    41720.9979        
2.290801173    41720.9316        
2.290798549    41720.8654        
2.290795926    41720.7991        
2.290793302    41720.7328        
2.290790678    41720.6666        
2.290788054    41720.6003        
2.29078543     41720.534         
2.290782806    41720.4678        
2.290780182    41720.4015        
2.290777559    41720.3352        
2.290774935    41720.269         
2.290772311    41720.2027        
2.290769687    41720.1364        
2.290767063    41720.0702        
2.29076444     41720.0039        
2.290761816    41719.9376        
2.290759192    41719.8714        
2.290756568    41719.8051        
2.290753944    41719.7388        
2.290751321    41719.6726        
2.290748697    41719.6063        
2.290746073    41719.54          
2.290743449    41719.4737        
2.290740826    41719.4075        
2.290738202    41719.3412        
2.290735578    41719.2749        
2.290732954    41719.2086        
2.290730331    41719.1424        
2.290727707    41719.0761        
2.290725083    41719.0098        
2.29072246     41718.9435        
2.290719836    41718.8772        
2.290717212    41718.811         
2.290714588    41718.7447        
2.290711965    41718.6784        
2.290709341    41718.6121        
2.290706717    41718.5458        
2.290704094    41718.4796        
2.29070147     41718.4133        
2.290698846    41718.347         
2.290696223    41718.2807        
2.290693599    41718.2144        
2.290690975    41718.1481        
2.290688352    41718.0818        
2.290685728    41718.0155        
2.290683105    41717.9493        
2.290680481    41717.883         
2.290677857    41717.8167        
2.290675234    41717.7504        
2.29067261     41717.6841        
2.290669987    41717.6178        
2.290667363    41717.5515        
2.290664739    41717.4852        
2.290662116    41717.4189        
2.290659492    41717.3526        
2.290656869    41717.2863        
2.290654245    41717.22          
2.290651622    41717.1537        
2.290648998    41717.0874        
2.290646375    41717.0211        
2.290643751    41716.9548        
2.290641128    41716.8885        
2.290638504    41716.8222        
2.290635881    41716.7559        
2.290633257    41716.6896        
2.290630634    41716.6233        
2.29062801     41716.557         
2.290625387    41716.4907        
2.290622763    41716.4244        
2.29062014     41716.3581        
2.290617516    41716.2918        
2.290614893    41716.2255        
2.290612269    41716.1592        
2.290609646    41716.0928        
2.290607022    41716.0265        
2.290604399    41715.9602        
2.290601775    41715.8939        
2.290599152    41715.8276        
2.290596529    41715.7613        
2.290593905    41715.695         
2.290591282    41715.6286        
2.290588658    41715.5623        
2.290586035    41715.496         
2.290583412    41715.4297        
2.290580788    41715.3634        
2.290578165    41715.297         
2.290575541    41715.2307        
2.290572918    41715.1644        
2.290570295    41715.0981        
2.290567671    41715.0318        
2.290565048    41714.9654        
2.290562425    41714.8991        
2.290559801    41714.8328        
2.290557178    41714.7664        
2.290554555    41714.7001        
