#wvl [um]      Flux [erg/s/cm]
2.290950745    41724.7274        
2.29094812     41724.6613        
2.290945496    41724.5951        
2.290942872    41724.5289        
2.290940248    41724.4627        
2.290937623    41724.3965        
2.290934999    41724.3303        
2.290932375    41724.2642        
2.290929751    41724.198         
2.290927127    41724.1318        
2.290924503    41724.0656        
2.290921878    41723.9994        
2.290919254    41723.9332        
2.29091663     41723.867         
2.290914006    41723.8009        
2.290911382    41723.7347        
2.290908758    41723.6685        
2.290906134    41723.6023        
2.290903509    41723.5361        
2.290900885    41723.4699        
2.290898261    41723.4037        
2.290895637    41723.3375        
2.290893013    41723.2713        
2.290890389    41723.2051        
2.290887765    41723.1389        
2.290885141    41723.0727        
2.290882517    41723.0065        
2.290879893    41722.9403        
2.290877269    41722.8741        
2.290874644    41722.8079        
2.29087202     41722.7417        
2.290869396    41722.6756        
2.290866772    41722.6094        
2.290864148    41722.5432        
2.290861524    41722.477         
2.2908589      41722.4108        
2.290856276    41722.3446        
2.290853652    41722.2784        
2.290851028    41722.2122        
2.290848404    41722.146         
2.29084578     41722.0798        
2.290843156    41722.0136        
2.290840532    41721.9474        
2.290837908    41721.8812        
2.290835284    41721.815         
2.29083266     41721.7488        
2.290830036    41721.6826        
2.290827412    41721.6164        
2.290824789    41721.5502        
2.290822165    41721.484         
2.290819541    41721.4178        
2.290816917    41721.3516        
2.290814293    41721.2854        
2.290811669    41721.2192        
2.290809045    41721.153         
2.290806421    41721.0868        
2.290803797    41721.0206        
2.290801173    41720.9544        
2.290798549    41720.8882        
2.290795926    41720.822         
2.290793302    41720.7558        
2.290790678    41720.6896        
2.290788054    41720.6234        
2.29078543     41720.5572        
2.290782806    41720.491         
2.290780182    41720.4248        
2.290777559    41720.3586        
2.290774935    41720.2924        
2.290772311    41720.2262        
2.290769687    41720.16          
2.290767063    41720.0938        
2.29076444     41720.0276        
2.290761816    41719.9614        
2.290759192    41719.8952        
2.290756568    41719.829         
2.290753944    41719.7627        
2.290751321    41719.6965        
2.290748697    41719.6303        
2.290746073    41719.5641        
2.290743449    41719.4979        
2.290740826    41719.4317        
2.290738202    41719.3655        
2.290735578    41719.2993        
2.290732954    41719.2331        
2.290730331    41719.1669        
2.290727707    41719.1006        
2.290725083    41719.0344        
2.29072246     41718.9682        
2.290719836    41718.902         
2.290717212    41718.8358        
