#wvl [um]      Flux [erg/s/cm]
2.290950745    41724.7373        
2.29094812     41724.6711        
2.290945496    41724.605         
2.290942872    41724.5388        
2.290940248    41724.4727        
2.290937623    41724.4065        
2.290934999    41724.3404        
2.290932375    41724.2742        
2.290929751    41724.208         
2.290927127    41724.1419        
2.290924503    41724.0757        
2.290921878    41724.0096        
2.290919254    41723.9434        
2.29091663     41723.8772        
2.290914006    41723.8111        
2.290911382    41723.7449        
2.290908758    41723.6787        
2.290906134    41723.6126        
2.290903509    41723.5464        
2.290900885    41723.4803        
2.290898261    41723.4141        
2.290895637    41723.3479        
2.290893013    41723.2817        
2.290890389    41723.2155        
2.290887765    41723.1494        
2.290885141    41723.0832        
2.290882517    41723.0171        
2.290879893    41722.9509        
2.290877269    41722.8847        
2.290874644    41722.8186        
2.29087202     41722.7524        
2.290869396    41722.6862        
2.290866772    41722.6201        
2.290864148    41722.5539        
2.290861524    41722.4877        
2.2908589      41722.4216        
2.290856276    41722.3554        
2.290853652    41722.2892        
2.290851028    41722.2231        
2.290848404    41722.1569        
2.29084578     41722.0907        
2.290843156    41722.0246        
2.290840532    41721.9584        
2.290837908    41721.8922        
2.290835284    41721.8261        
2.29083266     41721.7599        
2.290830036    41721.6937        
2.290827412    41721.6276        
2.290824789    41721.5614        
2.290822165    41721.4952        
2.290819541    41721.429         
2.290816917    41721.3629        
2.290814293    41721.2967        
2.290811669    41721.2305        
2.290809045    41721.1644        
2.290806421    41721.0982        
2.290803797    41721.032         
2.290801173    41720.9658        
2.290798549    41720.8997        
2.290795926    41720.8335        
2.290793302    41720.7673        
2.290790678    41720.7012        
2.290788054    41720.635         
2.29078543     41720.5688        
2.290782806    41720.5026        
2.290780182    41720.4365        
2.290777559    41720.3703        
2.290774935    41720.3041        
2.290772311    41720.2379        
2.290769687    41720.1718        
2.290767063    41720.1056        
2.29076444     41720.0394        
2.290761816    41719.9732        
2.290759192    41719.9071        
2.290756568    41719.8409        
2.290753944    41719.7747        
2.290751321    41719.7085        
2.290748697    41719.6424        
2.290746073    41719.5762        
2.290743449    41719.51          
2.290740826    41719.4438        
2.290738202    41719.3776        
2.290735578    41719.3115        
2.290732954    41719.2453        
2.290730331    41719.1791        
2.290727707    41719.1129        
2.290725083    41719.0467        
2.29072246     41718.9806        
2.290719836    41718.9144        
2.290717212    41718.8482        
2.290714588    41718.782         
2.290711965    41718.7158        
2.290709341    41718.6497        
2.290706717    41718.5835        
2.290704094    41718.5173        
2.29070147     41718.4511        
2.290698846    41718.3849        
2.290696223    41718.3187        
2.290693599    41718.2526        
2.290690975    41718.1864        
2.290688352    41718.1202        
2.290685728    41718.054         
2.290683105    41717.9878        
2.290680481    41717.9216        
2.290677857    41717.8555        
2.290675234    41717.7893        
2.29067261     41717.7231        
2.290669987    41717.6569        
2.290667363    41717.5907        
2.290664739    41717.5245        
2.290662116    41717.4583        
2.290659492    41717.3922        
2.290656869    41717.326         
2.290654245    41717.2598        
2.290651622    41717.1936        
2.290648998    41717.1274        
2.290646375    41717.0612        
2.290643751    41716.995         
2.290641128    41716.9288        
2.290638504    41716.8626        
2.290635881    41716.7964        
2.290633257    41716.7303        
2.290630634    41716.6641        
2.29062801     41716.5979        
2.290625387    41716.5317        
2.290622763    41716.4655        
2.29062014     41716.3993        
2.290617516    41716.3331        
2.290614893    41716.2669        
2.290612269    41716.2007        
2.290609646    41716.1345        
2.290607022    41716.0683        
2.290604399    41716.0021        
2.290601775    41715.9359        
2.290599152    41715.8697        
2.290596529    41715.8035        
2.290593905    41715.7373        
2.290591282    41715.6712        
2.290588658    41715.605         
2.290586035    41715.5388        
2.290583412    41715.4726        
2.290580788    41715.4064        
2.290578165    41715.3402        
2.290575541    41715.274         
2.290572918    41715.2078        
2.290570295    41715.1416        
2.290567671    41715.0754        
2.290565048    41715.0092        
2.290562425    41714.943         
2.290559801    41714.8768        
2.290557178    41714.8106        
2.290554555    41714.7444        
2.290551931    41714.6782        
2.290549308    41714.612         
2.290546685    41714.5457        
2.290544061    41714.4795        
2.290541438    41714.4133        
2.290538815    41714.3471        
2.290536192    41714.2809        
2.290533568    41714.2147        
2.290530945    41714.1485        
2.290528322    41714.0823        
2.290525699    41714.0161        
2.290523075    41713.9499        
2.290520452    41713.8837        
2.290517829    41713.8175        
2.290515206    41713.7513        
2.290512582    41713.6851        
2.290509959    41713.6189        
2.290507336    41713.5527        
2.290504713    41713.4864        
2.29050209     41713.4202        
2.290499466    41713.354         
2.290496843    41713.2878        
2.29049422     41713.2216        
2.290491597    41713.1554        
2.290488974    41713.0892        
2.29048635     41713.023         
2.290483727    41712.9567        
2.290481104    41712.8905        
2.290478481    41712.8243        
2.290475858    41712.7581        
2.290473235    41712.6919        
2.290470612    41712.6257        
2.290467988    41712.5595        
2.290465365    41712.4932        
2.290462742    41712.4269        
2.290460119    41712.3607        
2.290457496    41712.2945        
2.290454873    41712.2282        
2.29045225     41712.162         
2.290449627    41712.0958        
2.290447004    41712.0296        
2.290444381    41711.9634        
2.290441758    41711.8971        
2.290439134    41711.8309        
2.290436511    41711.7647        
2.290433888    41711.6985        
2.290431265    41711.6322        
2.290428642    41711.566         
2.290426019    41711.4998        
2.290423396    41711.4336        
2.290420773    41711.3674        
2.29041815     41711.3011        
2.290415527    41711.2349        
2.290412904    41711.1687        
2.290410281    41711.1024        
2.290407658    41711.0362        
2.290405035    41710.97          
2.290402412    41710.9038        
2.290399789    41710.8375        
2.290397166    41710.7713        
2.290394543    41710.7051        
2.29039192     41710.6388        
2.290389297    41710.5726        
2.290386675    41710.5064        
2.290384052    41710.4401        
2.290381429    41710.3739        
2.290378806    41710.3077        
2.290376183    41710.2414        
2.29037356     41710.1752        
2.290370937    41710.109         
2.290368314    41710.0427        
2.290365691    41709.9765        
2.290363068    41709.9103        
2.290360445    41709.844         
2.290357823    41709.7778        
2.2903552      41709.7115        
2.290352577    41709.6453        
2.290349954    41709.5791        
2.290347331    41709.5128        
2.290344708    41709.4466        
2.290342085    41709.3803        
2.290339463    41709.3141        
2.29033684     41709.2478        
2.290334217    41709.1816        
2.290331594    41709.1154        
2.290328971    41709.0491        
2.290326349    41708.9829        
2.290323726    41708.9166        
2.290321103    41708.8504        
2.29031848     41708.7841        
2.290315857    41708.7179        
2.290313235    41708.6516        
2.290310612    41708.5854        
2.290307989    41708.5191        
2.290305366    41708.4529        
2.290302744    41708.3866        
2.290300121    41708.3204        
2.290297498    41708.2541        
2.290294875    41708.1879        
2.290292253    41708.1216        
2.29028963     41708.0554        
2.290287007    41707.9891        
2.290284385    41707.9228        
2.290281762    41707.8566        
2.290279139    41707.7903        
2.290276517    41707.7241        
2.290273894    41707.6578        
2.290271271    41707.5916        
2.290268649    41707.5253        
2.290266026    41707.459         
2.290263403    41707.3928        
2.290260781    41707.3265        
2.290258158    41707.2602        
2.290255535    41707.194         
2.290252913    41707.1277        
2.29025029     41707.0614        
2.290247667    41706.9952        
2.290245045    41706.9289        
2.290242422    41706.8626        
2.2902398      41706.7964        
2.290237177    41706.7301        
2.290234554    41706.6638        
2.290231932    41706.5976        
2.290229309    41706.5313        
2.290226687    41706.465         
2.290224064    41706.3988        
2.290221442    41706.3325        
2.290218819    41706.2662        
2.290216196    41706.1999        
2.290213574    41706.1337        
2.290210951    41706.0674        
2.290208329    41706.0011        
2.290205706    41705.9348        
2.290203084    41705.8685        
2.290200461    41705.8023        
2.290197839    41705.736         
2.290195216    41705.6697        
2.290192594    41705.6034        
2.290189971    41705.5371        
2.290187349    41705.4708        
2.290184726    41705.4046        
2.290182104    41705.3383        
2.290179481    41705.272         
2.290176859    41705.2057        
2.290174236    41705.1394        
2.290171614    41705.0731        
2.290168992    41705.0068        
2.290166369    41704.9405        
2.290163747    41704.8742        
2.290161124    41704.8079        
2.290158502    41704.7416        
2.290155879    41704.6754        
2.290153257    41704.6091        
2.290150635    41704.5428        
2.290148012    41704.4765        
2.29014539     41704.4102        
2.290142768    41704.3438        
2.290140145    41704.2775        
2.290137523    41704.2112        
2.2901349      41704.1449        
2.290132278    41704.0786        
2.290129656    41704.0123        
2.290127033    41703.946         
2.290124411    41703.8797        
2.290121789    41703.8134        
2.290119166    41703.747         
2.290116544    41703.6807        
2.290113922    41703.6144        
2.290111299    41703.5481        
2.290108677    41703.4818        
2.290106055    41703.4155        
2.290103433    41703.3492        
2.29010081     41703.2828        
2.290098188    41703.2165        
2.290095566    41703.1502        
2.290092943    41703.0839        
2.290090321    41703.0176        
2.290087699    41702.9512        
2.290085077    41702.8849        
2.290082454    41702.8186        
2.290079832    41702.7523        
2.29007721     41702.6859        
2.290074588    41702.6196        
2.290071966    41702.5533        
2.290069343    41702.487         
2.290066721    41702.4206        
2.290064099    41702.3543        
2.290061477    41702.288         
2.290058855    41702.2216        
2.290056232    41702.1553        
2.29005361     41702.0889        
2.290050988    41702.0226        
2.290048366    41701.9563        
2.290045744    41701.8899        
2.290043122    41701.8236        
2.290040499    41701.7572        
2.290037877    41701.6909        
2.290035255    41701.6245        
2.290032633    41701.5582        
2.290030011    41701.4918        
2.290027389    41701.4255        
2.290024767    41701.3591        
2.290022145    41701.2928        
2.290019522    41701.2264        
2.2900169      41701.1601        
2.290014278    41701.0937        
2.290011656    41701.0274        
2.290009034    41700.961         
2.290006412    41700.8946        
2.29000379     41700.8283        
2.290001168    41700.7619        
2.289998546    41700.6955        
