#wvl [um]      Flux [erg/s/cm]
2.290950745    41724.6978        
2.29094812     41724.6316        
2.290945496    41724.5653        
2.290942872    41724.4991        
2.290940248    41724.4328        
2.290937623    41724.3666        
2.290934999    41724.3003        
2.290932375    41724.234         
2.290929751    41724.1678        
2.290927127    41724.1015        
2.290924503    41724.0353        
2.290921878    41723.969         
2.290919254    41723.9027        
2.29091663     41723.8365        
2.290914006    41723.7702        
2.290911382    41723.704         
2.290908758    41723.6377        
2.290906134    41723.5714        
2.290903509    41723.5052        
2.290900885    41723.4389        
2.290898261    41723.3726        
2.290895637    41723.3064        
2.290893013    41723.2399        
2.290890389    41723.1737        
2.290887765    41723.1074        
2.290885141    41723.0411        
2.290882517    41722.9749        
2.290879893    41722.9086        
2.290877269    41722.8423        
2.290874644    41722.7761        
2.29087202     41722.7098        
2.290869396    41722.6435        
2.290866772    41722.5772        
2.290864148    41722.511         
2.290861524    41722.4447        
2.2908589      41722.3784        
2.290856276    41722.3121        
2.290853652    41722.2459        
2.290851028    41722.1796        
2.290848404    41722.1133        
2.29084578     41722.047         
2.290843156    41721.9807        
2.290840532    41721.9145        
2.290837908    41721.8482        
2.290835284    41721.7819        
2.29083266     41721.7156        
2.290830036    41721.6493        
2.290827412    41721.5831        
2.290824789    41721.5168        
2.290822165    41721.4505        
2.290819541    41721.3842        
2.290816917    41721.3179        
2.290814293    41721.2516        
2.290811669    41721.1854        
2.290809045    41721.1191        
2.290806421    41721.0528        
2.290803797    41720.9865        
2.290801173    41720.9202        
2.290798549    41720.8539        
2.290795926    41720.7876        
2.290793302    41720.7213        
2.290790678    41720.655         
2.290788054    41720.5887        
2.29078543     41720.5224        
2.290782806    41720.4562        
2.290780182    41720.3899        
2.290777559    41720.3236        
2.290774935    41720.2573        
2.290772311    41720.191         
2.290769687    41720.1247        
2.290767063    41720.0584        
2.29076444     41719.9921        
2.290761816    41719.9258        
2.290759192    41719.8595        
2.290756568    41719.7932        
2.290753944    41719.7269        
2.290751321    41719.6606        
2.290748697    41719.5943        
2.290746073    41719.528         
2.290743449    41719.4616        
2.290740826    41719.3953        
2.290738202    41719.329         
2.290735578    41719.2627        
2.290732954    41719.1964        
2.290730331    41719.1301        
2.290727707    41719.0638        
2.290725083    41718.9975        
2.29072246     41718.9312        
2.290719836    41718.8649        
2.290717212    41718.7986        
2.290714588    41718.7322        
2.290711965    41718.6659        
2.290709341    41718.5996        
2.290706717    41718.5333        
2.290704094    41718.467         
2.29070147     41718.4007        
2.290698846    41718.3343        
2.290696223    41718.268         
2.290693599    41718.2017        
2.290690975    41718.1354        
2.290688352    41718.069         
2.290685728    41718.0027        
2.290683105    41717.9364        
2.290680481    41717.8701        
2.290677857    41717.8037        
2.290675234    41717.7374        
2.29067261     41717.6711        
2.290669987    41717.6048        
2.290667363    41717.5384        
2.290664739    41717.4721        
2.290662116    41717.4058        
2.290659492    41717.3394        
2.290656869    41717.2731        
2.290654245    41717.2068        
2.290651622    41717.1404        
2.290648998    41717.0741        
2.290646375    41717.0078        
2.290643751    41716.9414        
2.290641128    41716.8751        
2.290638504    41716.8088        
2.290635881    41716.7424        
2.290633257    41716.6761        
2.290630634    41716.6097        
2.29062801     41716.5434        
2.290625387    41716.477         
2.290622763    41716.4107        
2.29062014     41716.3444        
2.290617516    41716.278         
2.290614893    41716.2117        
2.290612269    41716.1453        
2.290609646    41716.079         
2.290607022    41716.0126        
2.290604399    41715.9463        
2.290601775    41715.8799        
2.290599152    41715.8135        
2.290596529    41715.7472        
2.290593905    41715.6808        
2.290591282    41715.6145        
2.290588658    41715.5481        
2.290586035    41715.4818        
2.290583412    41715.4154        
2.290580788    41715.349         
2.290578165    41715.2827        
2.290575541    41715.2163        
2.290572918    41715.15          
2.290570295    41715.0836        
2.290567671    41715.0172        
2.290565048    41714.9509        
2.290562425    41714.8845        
2.290559801    41714.8181        
2.290557178    41714.7517        
2.290554555    41714.6854        
2.290551931    41714.619         
2.290549308    41714.5526        
2.290546685    41714.4863        
2.290544061    41714.4199        
2.290541438    41714.3535        
2.290538815    41714.2871        
2.290536192    41714.2207        
2.290533568    41714.1544        
2.290530945    41714.088         
2.290528322    41714.0216        
2.290525699    41713.9552        
2.290523075    41713.8888        
2.290520452    41713.8224        
2.290517829    41713.7561        
2.290515206    41713.6897        
2.290512582    41713.6233        
2.290509959    41713.5569        
2.290507336    41713.4905        
2.290504713    41713.4241        
2.29050209     41713.3577        
2.290499466    41713.2913        
2.290496843    41713.2249        
2.29049422     41713.1585        
2.290491597    41713.0921        
2.290488974    41713.0257        
2.29048635     41712.9593        
2.290483727    41712.8929        
2.290481104    41712.8265        
2.290478481    41712.7601        
2.290475858    41712.6937        
2.290473235    41712.6273        
2.290470612    41712.5609        
2.290467988    41712.4945        
2.290465365    41712.428         
2.290462742    41712.3613        
2.290460119    41712.2948        
2.290457496    41712.2284        
2.290454873    41712.162         
2.29045225     41712.0956        
2.290449627    41712.0292        
2.290447004    41711.9627        
2.290444381    41711.8963        
2.290441758    41711.8299        
2.290439134    41711.7635        
2.290436511    41711.697         
2.290433888    41711.6306        
2.290431265    41711.5642        
2.290428642    41711.4977        
2.290426019    41711.4313        
2.290423396    41711.3649        
2.290420773    41711.2984        
2.29041815     41711.232         
2.290415527    41711.1656        
2.290412904    41711.0991        
2.290410281    41711.0327        
2.290407658    41710.9662        
2.290405035    41710.8998        
2.290402412    41710.8333        
2.290399789    41710.7669        
2.290397166    41710.7004        
2.290394543    41710.634         
2.29039192     41710.5675        
2.290389297    41710.5011        
2.290386675    41710.4346        
2.290384052    41710.3682        
2.290381429    41710.3017        
2.290378806    41710.2352        
2.290376183    41710.1688        
2.29037356     41710.1023        
2.290370937    41710.0358        
2.290368314    41709.9694        
2.290365691    41709.9029        
2.290363068    41709.8364        
2.290360445    41709.77          
2.290357823    41709.7035        
2.2903552      41709.637         
2.290352577    41709.5705        
2.290349954    41709.5041        
2.290347331    41709.4376        
2.290344708    41709.3711        
2.290342085    41709.3046        
2.290339463    41709.2381        
2.29033684     41709.1716        
2.290334217    41709.1051        
2.290331594    41709.0386        
2.290328971    41708.9722        
2.290326349    41708.9057        
2.290323726    41708.8392        
2.290321103    41708.7727        
2.29031848     41708.7062        
2.290315857    41708.6397        
2.290313235    41708.5732        
2.290310612    41708.5066        
2.290307989    41708.4401        
2.290305366    41708.3736        
2.290302744    41708.3071        
2.290300121    41708.2406        
2.290297498    41708.1741        
2.290294875    41708.1076        
2.290292253    41708.0411        
2.29028963     41707.9745        
2.290287007    41707.908         
2.290284385    41707.8415        
2.290281762    41707.775         
2.290279139    41707.7084        
2.290276517    41707.6419        
2.290273894    41707.5754        
2.290271271    41707.5088        
