#wvl [um]      Flux [erg/s/cm]
8              28239.993         
7.998720205    27886.8109        
7.997440819    28005.2929        
7.996161842    28210.761         
7.994883275    21734.7749        
7.993605116    28249.1229        
7.992327366    28144.5887        
7.991050024    27415.2597        
7.98977309     23188.3388        
7.988496565    25568.9758        
7.987220447    28089.2961        
7.985944737    28152.3765        
7.984669435    28229.483         
7.983394539    28109.974         
7.982120051    27921.3051        
7.98084597     27387.2751        
7.979572295    27334.7403        
7.978299027    28333.0809        
7.977026165    28235.1984        
7.975753709    28196.0978        
7.974481659    28074.35          
7.973210014    26919.2732        
7.971938776    26947.4019        
7.970667942    28366.3943        
7.969397514    28156.1779        
7.96812749     28378.7814        
7.966857871    28148.6525        
7.965588657    28345.5145        
7.964319847    28314.7868        
7.963051441    28400.5672        
7.961783439    27031.8687        
7.960515841    17883.5418        
7.959248647    28243.0709        
7.957981856    28423.0766        
7.956715468    28252.2359        
7.955449483    27995.1511        
7.954183901    28291.4954        
7.952918721    24518.4912        
7.951653944    28313.9415        
7.950389569    28392.6549        
7.949125596    23449.1502        
7.947862025    28045.9983        
7.946598856    28199.1618        
7.945336088    28431.2712        
7.944073721    28116.2391        
7.942811755    28473.2879        
7.941550191    15281.0734        
7.940289027    27319.513         
7.939028263    28506.014         
7.9377679      27875.6965        
7.936507937    28319.0317        
7.935248373    28406.7456        
7.93398921     25369.8174        
7.932730446    19186.7376        
7.931472081    28377.2471        
7.930214116    17619.775         
7.928956549    22832.4181        
7.927699382    28433.3453        
7.926442613    21003.3189        
7.925186242    28476.1025        
7.923930269    23116.2223        
7.922674695    28543.0301        
7.921419518    26436.6406        
7.920164739    28365.3132        
7.918910358    28592.0557        
7.917656374    19697.9188        
7.916402787    28526.0137        
7.915149596    28610.5251        
7.913896803    16422.262         
7.912644406    28228.0823        
7.911392405    28476.0479        
7.910140801    28495.1322        
7.908889592    28638.3456        
7.907638779    24573.0264        
7.906388362    28576.079         
7.90513834     25580.2756        
7.903888713    27901.4244        
7.902639482    27266.6958        
7.901390645    28524.2082        
7.900142203    23631.3989        
7.898894155    27765.332         
7.897646501    28419.3572        
7.896399242    28137.4526        
7.895152376    27690.0164        
7.893905905    28459.145         
7.892659826    28710.0668        
7.891414141    28670.7157        
7.89016885     28721.4538        
7.888923951    28486.3365        
7.887679445    28076.9866        
7.886435331    28616.8607        
7.88519161     28681.5855        
7.883948281    28462.0462        
7.882705344    28557.6937        
7.881462799    28486.9478        
7.880220646    28563.6267        
7.878978884    15120.0587        
7.877737514    28170.5341        
7.876496534    26722.0738        
7.875255946    26369.8944        
7.874015748    27815.7164        
7.872775941    28679.2334        
7.871536524    28706.6754        
7.870297497    28661.4804        
7.869058861    28576.738         
7.867820614    28489.962         
7.866582756    28609.1545        
7.865345289    28821.4876        
7.86410821     28676.61          
7.862871521    28640.4005        
7.86163522     28716.5032        
7.860399308    25840.466         
7.859163785    28646.8492        
7.85792865     28683.7485        
7.856693903    28603.4907        
7.855459544    26375.1286        
7.854225573    28578.535         
7.85299199     28692.0694        
7.851758794    28685.4219        
7.850525985    28535.579         
7.849293564    28830.2565        
7.848061529    28731.0068        
7.846829881    27951.9153        
7.845598619    28871.1683        
7.844367744    23724.1429        
7.843137255    28709.5849        
7.841907152    28853.168         
7.840677435    28544.358         
7.839448103    28651.9035        
7.838219157    28106.3469        
7.836990596    28956.0919        
7.83576242     19093.6498        
7.834534629    28960.6312        
7.833307222    28731.0023        
7.832080201    28935.5532        
7.830853563    28161.0059        
7.82962731     28577.2618        
7.82840144     23569.0258        
7.827175955    28889.5493        
7.825950853    28999.0504        
7.824726135    28912.1806        
7.823501799    29013.8292        
7.822277847    28853.2862        
7.821054278    28745.0316        
7.819831092    28529.0244        
7.818608288    24699.338         
7.817385866    28784.4611        
7.816163827    25985.1149        
7.814942169    27878.1097        
7.813720894    24369.0041        
7.8125         29061.2215        
7.811279488    28327.7633        
7.810059356    29006.0154        
7.808839606    28441.814         
7.807620237    28877.0536        
7.806401249    29095.2204        
7.805182641    29053.6481        
7.803964414    27592.7021        
7.802746567    29094.0634        
7.8015291      28820.3925        
7.800312012    27929.016         
7.799095305    28485.7268        
7.797878977    28946.8701        
7.796663028    29007.2218        
7.795447459    28923.9814        
7.794232268    29128.0714        
7.793017456    29120.1604        
7.791803023    28972.218         
7.790588969    28970.7019        
7.789375292    28977.1661        
7.788161994    29001.3501        
7.786949073    29062.2526        
7.785736531    29021.9501        
7.784524366    28955.758         
7.783312578    29065.9016        
7.782101167    29137.5915        
7.780890134    29056.5543        
7.779679477    28869.111         
7.778469197    29211.8828        
7.777259294    27038.663         
7.776049767    29195.7962        
7.774840616    29117.5149        
7.773631841    29204.0527        
7.772423442    27907.4972        
7.771215418    29142.8982        
7.77000777     28941.1513        
7.768800497    29254.322         
7.7675936      29270.3478        
7.766387077    28104.1929        
7.765180929    29250.737         
7.763975155    28951.211         
7.762769756    29283.1247        
7.761564731    29217.1017        
7.760360081    29117.011         
7.759155804    27552.0706        
7.757951901    25907.9114        
7.756748371    27496.027         
7.755545215    27894.106         
7.754342432    29322.8949        
7.753140022    28816.9318        
7.751937984    29275.6575        
7.75073632     29222.8964        
7.749535028    29346.6273        
7.748334108    29343.9609        
7.747133561    29362.5544        
7.745933385    26716.7995        
7.744733581    29344.086         
7.743534149    29075.7944        
7.742335088    29339.9116        
7.741136399    29375.9369        
7.73993808     29361.0164        
7.738740133    29373.5961        
7.737542556    29226.6546        
7.73634535     29300.5429        
7.735148515    29417.086         
7.733952049    29278.1348        
7.732755954    28939.5047        
7.731560229    28750.686         
7.730364873    29439.5238        
7.729169887    29230.4352        
7.72797527     29425.6204        
7.726781023    29285.0071        
7.725587145    29426.7914        
7.724393635    29106.4248        
7.723200494    29367.7329        
7.722007722    28753.7438        
7.720815318    29472.8017        
7.719623282    29467.4958        
7.718431615    29420.9489        
7.717240315    29272.0838        
7.716049383    28331.8844        
7.714858818    29508.4567        
7.713668621    29498.4724        
7.712478791    29415.2391        
7.711289328    29498.2241        
7.710100231    29423.3799        
7.708911502    29409.5559        
7.707723139    21144.013         
7.706535142    28585.8091        
7.705347511    29329.9993        
7.704160247    29241.736         
7.702973348    29561.8446        
7.701786815    29263.0885        
7.700600647    29311.7861        
7.699414844    28469.1189        
7.698229407    29418.0016        
7.697044335    29576.9517        
7.695859628    29564.0489        
7.694675285    29464.3947        
7.693491306    26233.5562        
7.692307692    29431.4599        
7.691124442    29618.0139        
7.689941556    29615.2163        
7.688759034    29614.8892        
7.687576876    29372.3439        
7.686395081    28453.222         
7.685213649    29644.1837        
7.68403258     29300.2255        
7.682851875    29560.8507        
7.681671532    28915.9379        
7.680491551    29667.9371        
7.679311934    29673.266         
7.678132678    27384.4116        
7.676953785    29005.4937        
7.675775253    29458.0384        
7.674597084    29091.422         
7.673419276    29700.5476        
7.672241829    28971.6999        
7.671064744    29026.7523        
7.66988802     29336.7024        
7.668711656    29410.074         
7.667535654    29727.6022        
7.666360012    18788.0489        
7.665184731    29737.7694        
7.66400981     29511.7567        
7.662835249    29749.2262        
7.661661048    29523.5706        
7.660487207    29759.9028        
7.659313725    29373.4195        
7.658140603    29765.6526        
7.656967841    29765.7502        
7.655795437    29781.1071        
7.654623393    29323.6429        
7.653451707    29473.0282        
7.65228038     29684.523         
7.651109411    29510.7322        
7.6499388      29800.9369        
7.648768548    29692.6585        
7.647598654    28309.7411        
7.646429118    22382.2264        
7.645259939    29827.3353        
7.644091118    29524.9204        
7.642922654    29514.2495        
7.641754547    29074.4262        
7.640586797    29663.5727        
7.639419404    23483.3554        
7.638252368    29610.4084        
7.637085688    29325.1204        
7.635919365    29555.6737        
7.634753397    14571.9252        
7.633587786    14691.5153        
7.632422531    29710.6711        
7.631257631    29561.8385        
7.630093087    29372.1324        
7.628928898    29881.5029        
7.627765065    29789.5377        
7.626601586    27876.896         
7.625438463    29798.8664        
7.624275694    28254.4803        
7.623113279    29634.6735        
7.62195122     29814.7257        
7.620789514    28028.6162        
7.619628162    29949.6051        
7.618467164    15977.6881        
7.61730652     29415.7203        
7.61614623     29819.2068        
7.614986293    29754.4282        
7.613826709    29634.1876        
7.612667479    29982.0115        
7.611508601    29910.8086        
7.610350076    19983.0506        
7.609191904    29861.0703        
7.608034084    29386.8852        
7.606876616    29862.3471        
7.605719501    27768.1759        
7.604562738    23422.0758        
7.603406326    20687.9192        
7.602250266    18491.3139        
7.601094558    28803.161         
7.5999392      29852.3417        
7.598784195    30046.5332        
7.59762954     30037.962         
7.596475235    24230.6202        
7.595321282    29445.1405        
7.594167679    30066.0605        
7.593014427    29923.8789        
7.591861524    27446.1338        
7.590708972    24973.3182        
7.58955677     30076.0304        
7.588404917    29938.0313        
7.587253414    28344.214         
7.586102261    30095.8647        
7.584951456    23014.84          
7.583801001    29923.7557        
7.582650895    28467.7408        
7.581501137    30067.4499        
7.580351728    30124.7487        
7.579202668    19398.0488        
7.578053956    29935.3075        
7.576905592    30035.0635        
7.575757576    23015.5695        
7.574609908    30159.7905        
7.573462587    30136.8348        
7.572315614    30170.6752        
7.571168988    30034.6662        
7.57002271     29877.0741        
7.568876779    19126.2535        
7.567731194    26522.9156        
7.566585956    22473.0545        
7.565441065    30151.0539        
7.56429652     25135.0908        
7.563152322    29894.2748        
7.562008469    23401.3137        
7.560864963    29818.7923        
7.559721802    29884.0474        
7.558578987    29912.1709        
7.557436518    30156.1072        
7.556294393    30022.3665        
7.555152614    29915.7775        
