#wvl [um]      Flux [erg/s/cm]
8              28240.0037        
7.993605116    28249.8191        
7.987220447    28089.3954        
7.98084597     27342.6189        
7.974481659    28110.9207        
7.96812749     28378.7811        
7.961783439    27092.2623        
7.955449483    28013.0414        
7.949125596    23762.5717        
7.942811755    28467.1591        
7.936507937    28329.9234        
7.930214116    17629.0607        
7.923930269    23060.1566        
7.917656374    19573.1144        
7.911392405    28469.0698        
7.90513834     25591.1405        
7.898894155    27831.5498        
7.892659826    28710.1594        
7.886435331    28626.6545        
7.880220646    28569.5471        
7.874015748    27868.7781        
7.867820614    28494.259         
7.86163522     28718.092         
7.855459544    26410.495         
7.849293564    28823.9371        
7.843137255    28716.9668        
7.836990596    28956.1292        
7.830853563    28196.868         
7.824726135    28920.1378        
7.818608288    24693.4469        
7.8125         29057.9744        
7.806401249    29095.2204        
7.800312012    27979.8465        
7.794232268    29129.3432        
7.788161994    28995.2671        
7.782101167    29136.4028        
7.776049767    29195.8348        
7.77000777     28942.8046        
7.763975155    28957.3193        
7.757951901    25710.8026        
7.751937984    29281.8913        
7.745933385    26656.4753        
7.73993808     29362.8807        
7.733952049    29280.6838        
7.72797527     29427.8956        
7.722007722    28795.3799        
7.716049383    28340.4401        
7.710100231    29430.3052        
7.704160247    29246.0491        
7.698229407    29419.5519        
7.692307692    29426.262         
7.686395081    28494.9286        
7.680491551    29667.9331        
7.674597084    29070.3174        
7.668711656    29410.8558        
7.662835249    29749.2276        
7.656967841    29767.715         
7.651109411    29512.6881        
7.645259939    29827.9946        
7.639419404    23515.3984        
7.633587786    14701.2467        
7.627765065    29790.4138        
7.62195122     29814.9864        
7.61614623     29816.8142        
7.610350076    20207.6384        
7.604562738    23353.5824        
7.598784195    30046.6688        
7.593014427    29923.5497        
7.587253414    28326.8942        
7.581501137    30068.1039        
7.575757576    22970.3409        
7.57002271     29866.2398        
7.56429652     25209.1935        
7.558578987    29919.6158        
7.552870091    29885.9832        
7.547169811    28684.6953        
7.54147813     25310.2471        
7.535795026    27546.9585        
7.530120482    30340.4228        
7.524454477    28305.6608        
7.518796992    29334.2804        
7.513148009    30297.542         
7.507507508    30439.6754        
7.501875469    30259.3943        
7.496251874    30255.5408        
7.490636704    30526.2129        
7.48502994     29400.4919        
7.479431563    28912.1934        
7.473841555    30257.9692        
7.468259895    30112.7407        
7.462686567    29129.5249        
7.457121551    28922.5562        
7.451564829    30595.1178        
7.446016381    30617.3232        
7.44047619     30687.9132        
7.434944238    28817.6656        
7.429420505    30849.8572        
7.423904974    30474.1036        
7.418397626    30865.2484        
7.412898443    30815.1788        
7.407407407    29787.3387        
7.4019245      30883.9437        
7.396449704    29307.8016        
7.390983001    31027.2934        
7.385524372    29270.9756        
7.380073801    28153.8883        
7.374631268    31114.55          
7.369196758    30925.9193        
7.36377025     31093.9385        
7.358351729    31034.025         
7.352941176    31220.1477        
7.347538575    31144.4623        
7.342143906    31038.5627        
7.336757153    26363.2794        
7.331378299    22003.691         
7.326007326    31194.0957        
7.320644217    31312.4806        
7.315288954    23719.5263        
7.30994152     31180.7899        
7.304601899    31114.8246        
7.299270073    31407.1824        
7.293946025    31239.3932        
7.288629738    31354.7638        
7.283321194    31272.7926        
7.278020378    31438.6012        
7.272727273    28417.6707        
7.26744186     30958.5008        
7.262164125    31648.0906        
7.256894049    31661.3174        
7.251631617    31586.2136        
7.246376812    31079.3854        
7.241129616    16318.2853        
7.235890014    31729.2777        
7.23065799     31816.461         
7.225433526    20110.5373        
7.220216606    29476.8353        
7.215007215    31703.318         
7.209805335    20064.8763        
7.204610951    31868.0629        
7.199424046    26899.665         
7.194244604    31648.8077        
7.18907261     31966.6525        
7.183908046    31164.7042        
7.178750897    31881.0319        
7.173601148    31575.4767        
7.168458781    16778.5711        
7.163323782    31989.6077        
7.158196135    32057.3168        
7.153075823    31670.3251        
7.147962831    23085.4093        
7.142857143    31863.0133        
7.137758744    32188.5558        
7.132667618    32249.0016        
7.127583749    30680.5422        
7.122507123    32315.0507        
7.117437722    32392.8937        
7.112375533    29435.3482        
7.10732054     32318.7657        
7.102272727    18894.1429        
7.097232079    32215.2716        
7.092198582    32353.2028        
7.087172218    32347.6882        
7.082152975    32560.8739        
7.077140835    32344.7327        
7.072135785    32109.0973        
7.067137809    32649.3123        
7.062146893    30260.2918        
7.05716302     32140.819         
7.052186178    20081.2415        
7.04721635     31897.1911        
7.042253521    30159.5751        
7.037297678    32572.2275        
7.032348805    32827.908         
7.027406887    32853.5407        
7.02247191     25048.2291        
7.01754386     32194.8684        
7.012622721    24809.4113        
7.007708479    32658.3314        
7.00280112     32470.228         
6.99790063     32884.15          
6.993006993    32745.1927        
6.988120196    31017.58          
6.983240223    33075.4691        
6.978367062    27346.8589        
6.973500697    22112.588         
6.968641115    32605.0974        
6.963788301    32927.9877        
6.958942241    32931.2749        
6.954102921    33167.6989        
6.949270327    28628.0749        
6.944444444    32829.0722        
6.93962526     19502.9989        
6.93481276     33069.0374        
6.93000693     26395.5531        
6.925207756    31635.5223        
6.920415225    32197.3242        
6.915629322    16744.4847        
6.910850035    33306.2285        
6.906077348    31764.0774        
6.901311249    33197.0258        
6.896551724    33396.2513        
6.891798759    33509.9682        
6.887052342    25723.6693        
6.882312457    33610.1424        
6.877579092    33593.3335        
6.872852234    29056.6375        
6.868131868    29175.9905        
6.863417982    33216.9427        
6.858710562    26852.3107        
6.854009596    33659.0309        
6.849315068    33612.1131        
6.844626968    33007.0964        
6.83994528     33624.4317        
6.835269993    33659.9419        
6.830601093    33340.9136        
6.825938567    33349.9744        
6.821282401    33702.3815        
6.816632584    33841.0276        
6.811989101    30527.7722        
6.80735194     32542.1812        
6.802721088    31416.6321        
6.798096533    33900.8179        
6.793478261    16343.8656        
6.788866259    33309.2688        
6.784260516    33778.7486        
6.779661017    34102.7547        
6.775067751    30595.8601        
6.770480704    33994.2408        
6.765899865    34227.5563        
6.76132522     33938.7523        
6.756756757    33644.4082        
6.752194463    34221.405         
6.747638327    32052.7879        
6.743088334    33798.0946        
6.738544474    34156.5296        
6.734006734    34298.808         
6.729475101    32920.932         
6.724949563    29547.536         
6.720430108    34474.7567        
6.715916723    28417.3701        
6.711409396    34234.6813        
6.706908115    34285.0269        
6.702412869    34366.1114        
6.697923644    34569.2504        
6.693440428    34605.4528        
6.688963211    34264.8083        
6.684491979    28907.9219        
6.68002672     21479.4497        
6.675567423    33384.6515        
6.671114076    34742.3516        
6.666666667    34721.9531        
6.662225183    21209.1096        
6.657789614    31659.3563        
6.653359947    30955.0247        
6.64893617     34427.687         
6.644518272    34677.3101        
6.640106242    34628.3836        
6.635700066    34784.9996        
6.631299735    34753.3011        
6.626905235    34774.3917        
6.622516556    23271.4134        
6.618133686    34888.2227        
6.613756614    34782.2719        
6.609385327    35049.0477        
6.605019815    33442.8627        
6.600660066    35119.692         
6.596306069    35149.2186        
6.591957811    13102.6732        
6.587615283    34978.1698        
6.583278473    35015.855         
6.578947368    25187.3871        
6.574621959    29255.3326        
6.570302234    23844.4614        
6.565988181    35079.4856        
6.56167979     34502.1386        
6.557377049    35131.8294        
6.553079948    35387.5938        
6.548788474    33638.92          
6.544502618    35287.7707        
6.540222368    35267.3486        
6.535947712    33766.7564        
6.531678641    28055.4053        
6.527415144    32836.7772        
6.523157208    35528.369         
6.518904824    35436.0858        
6.51465798     34116.8833        
6.510416667    35627.448         
6.506180872    35009.1001        
6.501950585    35237.2759        
6.497725796    35572.9404        
6.493506494    30287.2525        
6.489292667    34737.7739        
6.485084306    35502.8811        
6.4808814      34773.7997        
6.476683938    34138.2624        
6.472491909    33018.2425        
6.468305304    35689.6215        
6.464124111    35473.5689        
6.45994832     35651.5914        
6.455777921    35602.811         
6.451612903    35781.902         
6.447453256    35265.3012        
6.443298969    34518.4991        
6.439150032    35896.0818        
6.435006435    35789.2331        
6.430868167    35873.6581        
6.426735219    35056.031         
6.422607579    35765.1572        
6.418485237    28548.326         
6.414368185    33830.5258        
6.41025641     36043.503         
6.406149904    34559.9312        
6.402048656    32205.2331        
6.397952655    21538.9089        
6.393861893    36048.2381        
6.389776358    26091.2651        
6.385696041    35825.1081        
6.381620932    36350.5154        
6.37755102     36140.7257        
6.373486297    21784.6481        
6.369426752    36124.3366        
6.365372374    36306.3037        
6.361323155    36425.0372        
6.357279085    35579.2892        
6.353240152    36452.1286        
6.349206349    29390.3434        
6.345177665    31249.4333        
6.34115409     36214.1395        
6.337135615    27919.451         
6.333122229    27934.6639        
6.329113924    34397.5428        
6.325110689    36389.7069        
6.321112516    36488.9604        
6.317119394    33669.4982        
6.313131313    35766.9704        
6.309148265    36617.3611        
6.30517024     15409.4371        
6.301197227    36793.361         
6.297229219    36610.7166        
6.293266205    35465.936         
6.289308176    36542.8439        
6.285355123    36666.2768        
6.281407035    35096.3981        
6.277463905    32542.3412        
6.273525721    36678.6985        
6.269592476    36686.069         
6.26566416     36667.7637        
6.261740764    33705.4786        
6.257822278    31662.5621        
6.253908693    34472.503         
6.25           36739.0164        
6.24609619     34244.8741        
6.242197253    37007.9814        
6.238303182    25345.3802        
6.234413965    33782.8606        
6.230529595    37045.2876        
6.226650062    34952.8845        
6.222775358    30520.6131        
6.218905473    35976.8594        
6.215040398    21799.6798        
6.211180124    36946.6054        
6.207324643    36639.1846        
6.203473945    14036.0882        
6.199628022    34641.695         
6.195786865    36364.0166        
6.191950464    37156.6665        
6.188118812    37106.8068        
6.184291899    37373.5158        
6.180469716    34739.9198        
6.176652254    37308.5909        
6.172839506    33892.2912        
6.169031462    37214.1059        
6.165228113    32736.6459        
6.161429452    32098.0737        
6.157635468    30157.8954        
6.153846154    33203.7543        
6.150061501    36072.4527        
6.1462815      37520.7421        
6.142506143    18693.0578        
6.138735421    37457.9255        
6.134969325    32963.9107        
6.131207848    31275.4415        
6.12745098     34769.3554        
6.123698714    23204.1563        
6.11995104     35217.6228        
6.116207951    36888.9954        
6.112469438    25854.1977        
6.108735492    37231.2301        
6.105006105    25236.4829        
6.101281269    36998.7123        
6.097560976    37648.3175        
6.093845216    19005.6156        
6.090133983    38001.0587        
6.086427267    37752.9105        
6.082725061    35995.5192        
6.079027356    37948.9117        
6.075334143    37913.6191        
6.071645416    34226.2964        
6.067961165    37675.3504        
6.064281383    37637.1356        
6.060606061    28926.7507        
6.056935191    28594.5389        
6.053268765    37088.2569        
6.049606776    18251.8974        
6.045949214    38052.9678        
6.042296073    38229.9813        
6.038647343    38074.1216        
6.035003018    38276.9686        
6.031363088    38219.6086        
6.027727547    37960.3701        
6.024096386    29914.1708        
6.020469597    27473.8546        
6.016847172    38230.3901        
6.013229104    37807.1064        
6.009615385    36712.4921        
6.006006006    38299.9276        
6.00240096     38538.7941        
5.99880024     23566.2585        
5.995203837    24224.5407        
5.991611744    37966.7617        
5.988023952    36213.7534        
5.984440455    33866.446         
5.980861244    23345.2699        
5.977286312    36784.3752        
5.973715651    32662.2635        
5.970149254    38391.1028        
5.966587112    38406.2093        
5.963029219    38266.5472        
5.959475566    37977.978         
5.955926147    38174.3346        
5.952380952    20069.234         
5.948839976    26999.6946        
5.94530321     34749.0745        
5.941770648    15424.5028        
5.93824228     38922.7895        
5.934718101    36246.5379        
5.931198102    38221.8179        
5.927682276    20411.8818        
5.924170616    37253.4498        
5.920663114    38258.0052        
5.917159763    35025.9141        
5.913660556    37472.188         
5.910165485    26466.0645        
5.906674542    38346.1691        
5.903187721    38798.182         
5.899705015    38325.3741        
5.896226415    39149.3331        
5.892751915    39097.3968        
5.889281508    39213.353         
5.885815185    38979.8252        
5.882352941    22652.4002        
5.878894768    35452.5714        
5.875440658    39072.1025        
5.871990605    38937.9478        
5.868544601    37845.567         
5.865102639    33083.381         
5.861664713    39019.725         
