#wvl [um]      Flux [erg/s/cm]
8              28239.9957        
7.999360051    22903.6344        
7.998720205    27882.9897        
7.998080461    28120.3952        
7.997440819    28001.6294        
7.996801279    26583.5045        
7.996161842    28210.9424        
7.995522507    27285.501         
7.994883275    21769.6211        
7.994244144    25912.3782        
7.993605116    28249.2843        
7.99296619     27572.972         
7.992327366    28144.8905        
7.991688644    26966.3288        
7.991050024    27406.0233        
7.990411506    13160.4933        
7.98977309     23115.3084        
7.989134777    27825.6169        
7.988496565    25598.1443        
7.987858455    28173.5461        
7.987220447    28089.2087        
7.986582541    28096.6315        
7.985944737    28153.4969        
7.985307035    28077.1928        
7.984669435    28229.2284        
7.984031936    17565.3927        
7.983394539    28105.4711        
7.982757244    28219.7013        
7.982120051    27915.4582        
7.98148296     25121.6936        
7.98084597     27393.3348        
7.980209081    28260.0108        
7.979572295    27326.9151        
7.97893561     27047.7297        
7.978299027    28333.1331        
7.977662545    28196.9307        
7.977026165    28236.9747        
7.976389886    28131.2587        
7.975753709    28193.6099        
7.975117633    28116.694         
7.974481659    28054.5392        
7.973845786    28134.691         
7.973210014    26890.5716        
7.972574344    26952.395         
7.971938776    26938.335         
7.971303308    26482.8014        
7.970667942    28366.3769        
7.970032677    28245.3448        
7.969397514    28156.2229        
7.968762451    27757.4016        
7.96812749     28378.7814        
7.96749263     28262.8948        
7.966857871    28150.0438        
7.966223214    22059.2925        
7.965588657    28345.1078        
7.964954202    28180.4781        
7.964319847    28314.8639        
7.963685594    28398.1314        
7.963051441    28400.54          
7.96241739     11955.1557        
7.961783439    27025.9136        
7.96114959     25754.0302        
7.960515841    17932.8026        
7.959882194    28414.7993        
7.959248647    28241.5638        
7.958615201    28181.9664        
7.957981856    28423.0759        
7.957348611    23243.0802        
7.956715468    28253.502         
7.956082425    28195.1412        
7.955449483    27990.4803        
7.954816641    28388.7923        
7.954183901    28289.0397        
7.953551261    28434.3821        
7.952918721    24469.2341        
7.952286282    28446.5187        
7.951653944    28315.6578        
7.951021706    28106.8112        
7.950389569    28393.0777        
7.949757532    28058.1658        
7.949125596    23444.396         
7.94849376     24046.3848        
7.947862025    28045.3653        
7.94723039     28299.6572        
7.946598856    28202.9943        
7.945967422    28468.7502        
7.945336088    28431.463         
7.944704854    25628.4743        
7.944073721    28112.5116        
7.943442688    28324.5503        
7.942811755    28472.8087        
7.942180923    27803.6736        
7.941550191    15275.6664        
7.940919558    28495.3116        
7.940289027    27319.0624        
7.939658595    28187.2077        
7.939028263    28506.014         
7.938398031    27928.8395        
7.9377679      27874.6903        
7.937137868    28227.6656        
7.936507937    28319.6488        
7.935878105    28150.2535        
7.935248373    28405.8405        
7.934618742    16070.2193        
7.93398921     25333.3815        
7.933359778    28530.9966        
7.932730446    19167.4317        
7.932101214    14710.5092        
7.931472081    28379.6372        
7.930843049    28358.0999        
7.930214116    17654.9932        
7.929585283    28280.1998        
7.928956549    22735.3683        
7.928327916    28517.5914        
7.927699382    28433.7193        
7.927070947    28481.1633        
7.926442613    20992.5246        
7.925814377    25922.5707        
7.925186242    28473.6975        
7.924558206    28569.6844        
7.923930269    23017.5802        
7.923302432    28451.5114        
