# Wavelength (um) Flux (erg/s/cm)
4.00000000000e+00 7.46968773033e+04
3.99960004000e+00 7.47009396227e+04
3.99920015997e+00 7.47050004327e+04
3.99880035989e+00 7.47090597334e+04
3.99840063974e+00 7.47131175247e+04
3.99800099950e+00 7.47171738068e+04
3.99760143914e+00 7.47212285796e+04
3.99720195863e+00 7.47252818432e+04
3.99680255795e+00 7.47293335976e+04
3.99640323709e+00 7.47333838430e+04
3.99600399600e+00 7.47374325792e+04
3.99560483468e+00 7.47414798064e+04
3.99520575310e+00 7.47455255246e+04
3.99480675122e+00 7.47495697338e+04
3.99440782904e+00 7.47536124341e+04
3.99400898652e+00 7.47576536255e+04
3.99361022364e+00 7.47616933081e+04
3.99321154038e+00 7.47657314818e+04
3.99281293671e+00 7.47697681468e+04
3.99241441262e+00 7.47738033030e+04
3.99201596806e+00 7.47778369505e+04
3.99161760303e+00 7.47818690894e+04
3.99121931750e+00 7.47858997197e+04
3.99082111144e+00 7.47899288414e+04
3.99042298484e+00 7.47939564545e+04
3.99002493766e+00 7.47979825592e+04
3.98962696988e+00 7.48020071554e+04
3.98922908148e+00 7.48060302432e+04
3.98883127244e+00 7.48100518226e+04
3.98843354273e+00 7.48140718937e+04
3.98803589232e+00 7.48180904565e+04
3.98763832120e+00 7.48221075111e+04
3.98724082935e+00 7.48261230574e+04
3.98684341672e+00 7.48301370955e+04
3.98644608332e+00 7.48341496255e+04
3.98604882910e+00 7.48381606475e+04
3.98565165405e+00 7.48421701613e+04
3.98525455813e+00 7.48461781672e+04
3.98485754134e+00 7.48501846651e+04
3.98446060365e+00 7.48541896550e+04
3.98406374502e+00 7.48581931371e+04
3.98366696544e+00 7.48621951113e+04
3.98327026489e+00 7.48661955777e+04
3.98287364333e+00 7.48701945364e+04
3.98247710076e+00 7.48741919873e+04
3.98208063713e+00 7.48781879305e+04
3.98168425244e+00 7.48821823661e+04
3.98128794665e+00 7.48861752941e+04
3.98089171975e+00 7.48901667146e+04
3.98049557170e+00 7.48941566275e+04
3.98009950249e+00 7.48981450329e+04
3.97970351209e+00 7.49021319309e+04
3.97930760048e+00 7.49061173215e+04
3.97891176763e+00 7.49101012048e+04
3.97851601353e+00 7.49140835807e+04
3.97812033814e+00 7.49180644494e+04
3.97772474145e+00 7.49220438109e+04
3.97732922343e+00 7.49260216651e+04
3.97693378405e+00 7.49299980122e+04
3.97653842330e+00 7.49339728523e+04
3.97614314115e+00 7.49379461852e+04
3.97574793758e+00 7.49419180112e+04
3.97535281256e+00 7.49458883302e+04
3.97495776607e+00 7.49498571422e+04
3.97456279809e+00 7.49538244474e+04
3.97416790859e+00 7.49577902457e+04
3.97377309756e+00 7.49617545372e+04
3.97337836495e+00 7.49657173219e+04
3.97298371077e+00 7.49696786000e+04
3.97258913497e+00 7.49736383713e+04
3.97219463754e+00 7.49775966360e+04
3.97180021845e+00 7.49815533942e+04
3.97140587768e+00 7.49855086457e+04
3.97101161521e+00 7.49894623908e+04
3.97061743101e+00 7.49934146294e+04
3.97022332506e+00 7.49973653616e+04
3.96982929734e+00 7.50013145875e+04
3.96943534782e+00 7.50052623070e+04
3.96904147648e+00 7.50092085202e+04
3.96864768330e+00 7.50131532271e+04
3.96825396825e+00 7.50170964279e+04
3.96786033132e+00 7.50210381225e+04
3.96746677247e+00 7.50249783110e+04
3.96707329168e+00 7.50289169934e+04
3.96667988893e+00 7.50328541698e+04
3.96628656420e+00 7.50367898403e+04
3.96589331747e+00 7.50407240047e+04
3.96550014871e+00 7.50446566633e+04
3.96510705789e+00 7.50485878161e+04
3.96471404500e+00 7.50525174630e+04
3.96432111001e+00 7.50564456042e+04
3.96392825290e+00 7.50603722396e+04
3.96353547364e+00 7.50642973694e+04
3.96314277222e+00 7.50682209936e+04
3.96275014860e+00 7.50721431121e+04
3.96235760277e+00 7.50760637252e+04
3.96196513471e+00 7.50799828327e+04
3.96157274438e+00 7.50839004348e+04
3.96118043177e+00 7.50878165315e+04
3.96078819685e+00 7.50917311228e+04
3.96039603960e+00 7.50956442088e+04
3.96000396000e+00 7.50995557895e+04
3.95961195803e+00 7.51034658650e+04
3.95922003365e+00 7.51073744353e+04
3.95882818686e+00 7.51112815005e+04
3.95843641762e+00 7.51151870606e+04
3.95804472591e+00 7.51190911157e+04
3.95765311170e+00 7.51229936657e+04
3.95726157499e+00 7.51268947108e+04
3.95687011574e+00 7.51307942510e+04
3.95647873393e+00 7.51346922863e+04
3.95608742953e+00 7.51385888168e+04
3.95569620253e+00 7.51424838426e+04
3.95530505290e+00 7.51463773636e+04
3.95491398062e+00 7.51502693799e+04
3.95452298566e+00 7.51541598916e+04
3.95413206801e+00 7.51580488987e+04
3.95374122764e+00 7.51619364013e+04
3.95335046452e+00 7.51658223993e+04
3.95295977863e+00 7.51697068929e+04
3.95256916996e+00 7.51735898821e+04
3.95217863847e+00 7.51774713670e+04
3.95178818415e+00 7.51813513475e+04
3.95139780697e+00 7.51852298238e+04
3.95100750691e+00 7.51891067958e+04
3.95061728395e+00 7.51929822637e+04
3.95022713806e+00 7.51968562274e+04
3.94983706922e+00 7.52007286871e+04
3.94944707741e+00 7.52045996427e+04
3.94905716260e+00 7.52084690944e+04
3.94866732478e+00 7.52123370421e+04
3.94827756391e+00 7.52162034859e+04
3.94788787998e+00 7.52200684259e+04
3.94749827297e+00 7.52239318620e+04
3.94710874285e+00 7.52277937944e+04
3.94671928959e+00 7.52316542232e+04
3.94632991318e+00 7.52355131482e+04
3.94594061359e+00 7.52393705697e+04
