#wvl [um]        modulation
4.25170068       0.0244904961      
4.24989375       0.0243698942      
4.24808836       0.0243423751      
4.2462845        0.0246325082      
4.24448217       0.0245331696      
4.24268137       0.0242788704      
4.2408821        0.0241354859      
4.23908436       0.0247128864      
4.23728814       0.0240794451      
4.23549343       0.0240790169      
4.23370025       0.024238377       
4.23190859       0.0243945047      
4.23011844       0.0240761842      
4.22832981       0.0241583314      
4.22654269       0.0242138938      
4.22475708       0.0240461937      
4.22297297       0.0243440953      
4.22119038       0.0244315583      
4.21940928       0.0240987745      
4.21762969       0.0244671191      
4.2158516        0.0241106034      
4.21407501       0.0241727857      
4.21229992       0.0245997344      
4.21052632       0.0242787591      
4.20875421       0.024373093       
4.20698359       0.0246439192      
4.20521447       0.024111648       
4.20344683       0.0244588823      
4.20168067       0.0240607083      
4.199916         0.0240456607      
4.19815281       0.0241447164      
4.1963911        0.0239940325      
4.19463087       0.0239887835      
4.19287212       0.0246378231      
4.19111484       0.0241173984      
4.18935903       0.0241070616      
4.18760469       0.0243722197      
4.18585182       0.0243522363      
4.18410042       0.0242602905      
4.18235048       0.0240917023      
4.18060201       0.0240093874      
4.17885499       0.02415469        
4.17710944       0.0241368596      
4.17536534       0.0240894927      
4.1736227        0.0241992077      
4.17188152       0.0246399335      
4.17014178       0.0241137139      
4.1684035        0.0239404874      
4.16666667       0.0241383846      
4.16493128       0.0241093376      
4.16319734       0.0240333113      
4.16146484       0.0241236769      
4.15973378       0.0241402128      
4.15800416       0.0240441172      
4.15627598       0.024069652       
4.15454923       0.0242449417      
4.15282392       0.0242901024      
4.15110004       0.0244075807      
4.14937759       0.0239723424      
4.14765657       0.0240690555      
4.14593698       0.0239532037      
4.14421881       0.0242324223      
4.14250207       0.0240109682      
4.14078675       0.0242746084      
4.13907285       0.0240769492      
4.13736036       0.0240805678      
4.1356493        0.0240318542      
4.13393964       0.0239249783      
4.1322314        0.0241893381      
4.13052458       0.0240190842      
4.12881916       0.0239428035      
4.12711515       0.0240882556      
4.12541254       0.0242044827      
4.12371134       0.0241328416      
4.12201154       0.0240634923      
4.12031314       0.0240652716      
4.11861614       0.0239130131      
4.11692054       0.0242760227      
4.11522634       0.024149147       
4.11353353       0.0239882799      
4.11184211       0.0239633459      
4.11015208       0.0240078374      
4.10846343       0.024305908       
4.10677618       0.0240062611      
4.10509031       0.0239619033      
4.10340583       0.0240994226      
4.10172272       0.0240761524      
4.100041         0.0241240223      
4.09836066       0.0240428373      
4.09668169       0.0239929274      
4.0950041        0.0239903322      
4.09332788       0.0239835118      
4.09165303       0.0240670377      
4.08997955       0.0241434381      
4.08830744       0.0240814827      
4.0866367        0.0243101699      
4.08496732       0.0242650814      
4.08329931       0.0242213439      
4.08163265       0.0240766252      
4.07996736       0.024078167       
4.07830343       0.0240899461      
4.07664085       0.0242393055      
4.07497963       0.0241239576      
4.07331976       0.0242063522      
4.07166124       0.0239515525      
4.07000407       0.0240529317      
4.06834825       0.0242200832      
4.06669378       0.0241417663      
4.06504065       0.0239114675      
4.06338887       0.0239795762      
4.06173842       0.0243980372      
4.06008932       0.0240372336      
4.05844156       0.0239606853      
