# Wavelength (um) Flux (erg/s/cm)
2.29095074456e+00 4.17222164952e+04
2.29094812033e+00 4.17221479395e+04
2.29094549612e+00 4.17220793674e+04
2.29094287190e+00 4.17220107951e+04
2.29094024770e+00 4.17219422227e+04
2.29093762350e+00 4.17218736498e+04
2.29093499930e+00 4.17218050765e+04
2.29093237511e+00 4.17217365029e+04
2.29092975093e+00 4.17216679289e+04
2.29092712675e+00 4.17215993546e+04
2.29092450258e+00 4.17215307802e+04
2.29092187842e+00 4.17214622056e+04
2.29091925426e+00 4.17213936308e+04
2.29091663011e+00 4.17213250554e+04
2.29091400596e+00 4.17212564798e+04
2.29091138182e+00 4.17211879042e+04
2.29090875769e+00 4.17211193054e+04
2.29090613356e+00 4.17210506821e+04
2.29090350944e+00 4.17209820581e+04
2.29090088532e+00 4.17209134338e+04
2.29089826121e+00 4.17208447577e+04
2.29089563710e+00 4.17207760812e+04
2.29089301301e+00 4.17207074046e+04
2.29089038891e+00 4.17206387279e+04
2.29088776483e+00 4.17205700509e+04
2.29088514075e+00 4.17205013734e+04
2.29088251667e+00 4.17204326957e+04
2.29087989260e+00 4.17203640173e+04
2.29087726854e+00 4.17202953387e+04
2.29087464448e+00 4.17202266600e+04
2.29087202043e+00 4.17201579812e+04
2.29086939639e+00 4.17200893021e+04
2.29086677235e+00 4.17200206229e+04
2.29086414832e+00 4.17199519436e+04
2.29086152429e+00 4.17198832640e+04
2.29085890027e+00 4.17198145837e+04
2.29085627626e+00 4.17197459024e+04
2.29085365225e+00 4.17196772205e+04
2.29085102825e+00 4.17196085214e+04
2.29084840425e+00 4.17195397862e+04
2.29084578026e+00 4.17194710069e+04
2.29084315628e+00 4.17194022241e+04
2.29084053230e+00 4.17193334408e+04
2.29083790833e+00 4.17192646574e+04
2.29083528436e+00 4.17191958740e+04
2.29083266040e+00 4.17191270010e+04
2.29083003645e+00 4.17190582164e+04
2.29082741250e+00 4.17189894317e+04
2.29082478856e+00 4.17189206462e+04
2.29082216462e+00 4.17188518604e+04
2.29081954069e+00 4.17187830737e+04
2.29081691677e+00 4.17187142869e+04
2.29081429285e+00 4.17186455001e+04
2.29081166894e+00 4.17185767130e+04
2.29080904503e+00 4.17185079257e+04
2.29080642113e+00 4.17184391375e+04
2.29080379724e+00 4.17183703491e+04
2.29080117335e+00 4.17183015249e+04
2.29079854947e+00 4.17182326816e+04
2.29079592559e+00 4.17181638379e+04
2.29079330172e+00 4.17180949936e+04
2.29079067786e+00 4.17180261491e+04
2.29078805400e+00 4.17179573045e+04
2.29078543015e+00 4.17178884420e+04
2.29078280630e+00 4.17178195493e+04
2.29078018246e+00 4.17177506555e+04
2.29077755863e+00 4.17176817615e+04
2.29077493480e+00 4.17176128675e+04
2.29077231098e+00 4.17175439733e+04
2.29076968716e+00 4.17174750790e+04
2.29076706335e+00 4.17174061845e+04
2.29076443955e+00 4.17173372893e+04
2.29076181575e+00 4.17172683937e+04
2.29075919196e+00 4.17171994976e+04
2.29075656817e+00 4.17171306010e+04
2.29075394439e+00 4.17170617042e+04
2.29075132062e+00 4.17169927525e+04
2.29074869685e+00 4.17169237990e+04
2.29074607309e+00 4.17168548451e+04
2.29074344933e+00 4.17167858906e+04
2.29074082558e+00 4.17167169356e+04
2.29073820184e+00 4.17166479806e+04
2.29073557810e+00 4.17165790253e+04
2.29073295437e+00 4.17165100685e+04
2.29073033064e+00 4.17164411115e+04
2.29072770692e+00 4.17163721542e+04
2.29072508321e+00 4.17163031967e+04
2.29072245950e+00 4.17162342011e+04
2.29071983580e+00 4.17161651972e+04
2.29071721211e+00 4.17160961929e+04
2.29071458842e+00 4.17160271885e+04
2.29071196473e+00 4.17159581840e+04
2.29070934105e+00 4.17158891787e+04
2.29070671738e+00 4.17158201728e+04
2.29070409372e+00 4.17157511487e+04
2.29070147006e+00 4.17156820834e+04
2.29069884640e+00 4.17156130179e+04
2.29069622276e+00 4.17155439522e+04
2.29069359911e+00 4.17154748863e+04
2.29069097548e+00 4.17154058204e+04
2.29068835185e+00 4.17153367540e+04
2.29068572823e+00 4.17152676867e+04
2.29068310461e+00 4.17151986188e+04
2.29068048100e+00 4.17151295509e+04
2.29067785739e+00 4.17150604828e+04
2.29067523379e+00 4.17149914146e+04
2.29067261020e+00 4.17149223459e+04
2.29066998661e+00 4.17148532764e+04
2.29066736303e+00 4.17147842065e+04
2.29066473945e+00 4.17147151357e+04
2.29066211588e+00 4.17146460526e+04
2.29065949232e+00 4.17145769361e+04
2.29065686876e+00 4.17145078190e+04
2.29065424521e+00 4.17144386650e+04
2.29065162167e+00 4.17143694890e+04
2.29064899813e+00 4.17143003126e+04
2.29064637459e+00 4.17142311359e+04
2.29064375107e+00 4.17141619590e+04
2.29064112755e+00 4.17140927816e+04
2.29063850403e+00 4.17140236035e+04
2.29063588052e+00 4.17139544245e+04
2.29063325702e+00 4.17138852453e+04
2.29063063352e+00 4.17138160657e+04
2.29062801003e+00 4.17137468857e+04
2.29062538654e+00 4.17136777043e+04
2.29062276306e+00 4.17136085228e+04
2.29062013959e+00 4.17135393411e+04
2.29061751612e+00 4.17134701593e+04
2.29061489266e+00 4.17134009774e+04
2.29061226921e+00 4.17133317945e+04
2.29060964576e+00 4.17132626100e+04
2.29060702231e+00 4.17131934252e+04
2.29060439888e+00 4.17131241836e+04
2.29060177545e+00 4.17130549391e+04
2.29059915202e+00 4.17129856640e+04
2.29059652860e+00 4.17129163766e+04
2.29059390519e+00 4.17128470888e+04
2.29059128178e+00 4.17127778006e+04
